Gene	Gene ID	Gene type	Drug Name	Cell_Line	Time	Dose	P-value	Q-value	Log2(fold Change)
PSMD12	5718	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.000448645	0.00332436	0.35861
PSMD12	5718	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.000845567	0.0747209	0.365907
PSMD12	5718	Novel DORGE-TSG	monastrol	MCF7	6h	100.0μM	0.00259095	0.0629572	0.392838
PSMD12	5718	Novel DORGE-TSG	carbamazepine	MCF7	6h	0.1μM	0.00678702	0.424202	0.33741
PSMD12	5718	Novel DORGE-TSG	AG-013608	PC3	6h	10.0μM	0.00814364	0.1774	0.474311
PSMD12	5718	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00821252	0.0391914	0.391223
TNPO3	23534	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.747398
TNPO3	23534	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	1.03696e-43	7.79122e-43	0.710412
TNPO3	23534	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	4.34564e-24	2.85751e-23	0.620385
TNPO3	23534	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	2.94376e-10	1.47675e-09	0.521296
TNPO3	23534	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	8.58663e-08	4.14216e-07	0.24496
TNPO3	23534	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	2.19667e-06	1.1981e-05	0.592162
TNPO3	23534	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	6.3396e-05	0.000407813	0.212937
TNPO3	23534	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.00010927	0.00235376	0.481418
TNPO3	23534	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.00497579	0.0666861	0.251532
TNPO3	23534	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	0.0060789	0.0358425	0.194332
TNPO3	23534	Novel DORGE-TSG	trifluoperazine	HL60	6h	10.0μM	0.00873939	0.16361	0.273447
TNPO3	23534	Novel DORGE-TSG	cefalexin	MCF7	6h	11.0μM	0.00890627	0.553284	0.268996
TNPO3	23534	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.00957038	0.0921556	0.267838
DDX21	9188	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.06419
DDX21	9188	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	4.76441e-44	3.64338e-43	0.947424
DDX21	9188	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	2.22337e-26	1.75291e-25	0.650478
DDX21	9188	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	2.77657e-26	1.64731e-23	0.91789
DDX21	9188	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	8.31712e-25	4.49884e-22	0.744457
DDX21	9188	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	5.78895e-23	3.41329e-21	0.615122
DDX21	9188	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	2.89595e-21	5.36938e-20	0.608988
DDX21	9188	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	1.02849e-15	1.59949e-13	0.756715
DDX21	9188	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	3.68319e-13	2.76539e-12	0.632475
DDX21	9188	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	5.07201e-12	2.33707e-09	0.824728
DDX21	9188	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	6.95478e-12	1.0061e-09	0.637728
DDX21	9188	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	1.37352e-11	1.76165e-09	0.696843
DDX21	9188	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	5.77052e-11	1.8408e-08	0.703799
DDX21	9188	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	3.19586e-09	2.48498e-06	0.804872
DDX21	9188	Novel DORGE-TSG	methotrexate	MCF7	6h	8.8μM	8.87263e-09	9.94454e-07	0.784432
DDX21	9188	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	2.63292e-08	3.68047e-06	0.705893
DDX21	9188	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	2.8127e-08	1.90178e-06	0.699106
DDX21	9188	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	9.63614e-08	7.2437e-07	0.63836
DDX21	9188	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	1.43129e-07	1.69715e-05	0.64997
DDX21	9188	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	4.01615e-07	1.20848e-05	0.964903
DDX21	9188	Novel DORGE-TSG	genistein	HL60	6h	10.0μM	4.88827e-06	0.000779679	0.507163
DDX21	9188	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.000430027	0.00582785	0.375139
DDX21	9188	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.000432431	0.0194029	0.371779
DDX21	9188	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.000502178	0.018636	0.364325
DDX21	9188	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.00108512	0.0833561	0.338875
DDX21	9188	Novel DORGE-TSG	alvespimycin	HL60	6h	0.1μM	0.00159323	0.0521614	0.346436
DDX21	9188	Novel DORGE-TSG	AG-013608	PC3	6h	10.0μM	0.00255006	0.113711	0.512523
DDX21	9188	Novel DORGE-TSG	fluphenazine	HL60	6h	10.0μM	0.00840764	0.580412	0.253764
VDAC1	7416	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	3.17617e-13	8.42533e-12	1.27667
VDAC1	7416	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	3.46363e-12	7.32093e-12	0.197945
VDAC1	7416	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	6.39579e-06	1.46e-05	0.196342
VDAC1	7416	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	8.64182e-06	0.000103214	0.27673
VDAC1	7416	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	9.64103e-06	3.5288e-05	0.179575
VDAC1	7416	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	3.27622e-05	0.000137376	0.607213
VDAC1	7416	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.000368054	0.0588525	0.350702
VDAC1	7416	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0.00118879	0.00222336	0.131354
VDAC1	7416	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00147363	0.00917133	0.431103
VDAC1	7416	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	0.00173699	0.0136513	0.355596
VDAC1	7416	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.00196705	0.0179869	0.42033
VDAC1	7416	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	0.00202889	0.00561419	0.14726
VDAC1	7416	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	0.00210915	0.025776	0.25586
VDAC1	7416	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.00249985	0.013731	0.240199
VDAC1	7416	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	0.00261696	0.0125608	0.205382
VDAC1	7416	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	0.00375598	0.00822389	0.191065
VDAC1	7416	Novel DORGE-TSG	lycorine	MCF7	6h	12.4μM	0.00388195	0.0225191	0.472992
VDAC1	7416	Novel DORGE-TSG	biperiden	MCF7	6h	11.4μM	0.00412051	0.501325	0.273212
VDAC1	7416	Novel DORGE-TSG	demeclocycline	MCF7	6h	8.0μM	0.00523723	0.999838	0.383945
VDAC1	7416	Novel DORGE-TSG	eucatropine	MCF7	6h	12.2μM	0.0097489	0.999885	0.376693
ASCC3	10973	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	3.93541e-09	2.62101e-08	0.366519
ASCC3	10973	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	1.43151e-07	1.77208e-06	0.365855
ASCC3	10973	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	3.92315e-07	5.38718e-06	0.932964
ASCC3	10973	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	4.59087e-07	3.77246e-06	1.01525
ASCC3	10973	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	8.13674e-07	5.65211e-06	0.926504
ASCC3	10973	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	3.30923e-06	1.33886e-05	0.916094
ASCC3	10973	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	3.60146e-06	0.000120446	0.47952
ASCC3	10973	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	3.97928e-05	0.000669003	0.432519
ASCC3	10973	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	0.000129249	0.000711814	0.713081
ASCC3	10973	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.000179522	0.00345732	0.520412
ASCC3	10973	Novel DORGE-TSG	dipyridamole	MCF7	6h	8.0μM	0.000211376	0.0410895	0.64465
ASCC3	10973	Novel DORGE-TSG	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.000535154	0.00396537	0.536208
ASCC3	10973	Novel DORGE-TSG	trifluoperazine	HL60	6h	10.0μM	0.000816262	0.0435842	0.553849
ASCC3	10973	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	0.000868935	0.00574411	0.313621
ASCC3	10973	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.00112959	0.0120113	0.487003
ASCC3	10973	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00205915	0.0118	0.367045
ASCC3	10973	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	0.00305468	0.0212427	0.404598
ASCC3	10973	Novel DORGE-TSG	troglitazone	MCF7	6h	10.0μM	0.00563875	0.313177	0.266476
ASCC3	10973	Novel DORGE-TSG	haloperidol	MCF7	6h	10.0μM	0.00567758	0.222122	0.178373
ASCC3	10973	Novel DORGE-TSG	furaltadone	MCF7	6h	11.0μM	0.00670807	0.912922	0.398673
ASCC3	10973	Novel DORGE-TSG	famprofazone	MCF7	6h	10.6μM	0.00748437	0.304291	0.407949
ASCC3	10973	Novel DORGE-TSG	prochlorperazine	HL60	6h	10.0μM	0.0078448	0.134989	0.375569
ASCC3	10973	Novel DORGE-TSG	pempidine	MCF7	6h	13.0μM	0.00974787	0.417439	0.389298
WDR82	80335	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	0	0	1.31009
WDR82	80335	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	1.05424
WDR82	80335	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	8.02827e-31	1.01711e-29	0.866685
WDR82	80335	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	7.03105e-19	2.06305e-17	0.852321
WDR82	80335	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	6.04498e-10	3.62437e-09	0.353881
WDR82	80335	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	5.6557e-05	0.000368391	0.189092
WDR82	80335	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	0.000960761	0.00302068	0.574771
WDR82	80335	Novel DORGE-TSG	alpha-ergocryptine	MCF7	6h	7.0μM	0.00107515	0.107008	0.473819
WDR82	80335	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.00123261	0.0143049	0.380345
WDR82	80335	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	0.00200725	0.0115558	0.286466
WDR82	80335	Novel DORGE-TSG	methotrexate	PC3	6h	8.8μM	0.00232074	0.182736	0.561159
WDR82	80335	Novel DORGE-TSG	thioridazine	PC3	6h	10.0μM	0.00292594	0.0333653	0.368738
WDR82	80335	Novel DORGE-TSG	rofecoxib	MCF7	6h	10.0μM	0.00430434	0.999993	0.49526
WDR82	80335	Novel DORGE-TSG	methotrexate	MCF7	6h	8.8μM	0.00502803	0.0341824	0.341352
WDR82	80335	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	0.00854789	0.0338553	0.170925
PANK2	80025	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	4.52983e-23	9.3926e-22	0.64749
PANK2	80025	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	2.7936e-10	4.18738e-09	0.592603
PANK2	80025	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	7.95113e-10	6.5079e-08	0.571477
PANK2	80025	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	9.54028e-10	2.71169e-09	0.409574
PANK2	80025	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	1.64172e-09	3.25182e-09	0.231947
PANK2	80025	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	2.0281e-09	3.13436e-08	1.13841
PANK2	80025	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	4.83026e-07	7.6944e-06	0.45742
PANK2	80025	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	5.18548e-07	5.57104e-06	0.901966
PANK2	80025	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	1.3434e-06	1.31577e-05	0.432457
PANK2	80025	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	2.38771e-06	1.49876e-05	0.783324
PANK2	80025	Novel DORGE-TSG	alvespimycin	MCF7	6h	0.1μM	0.000100804	0.000777016	0.446759
PANK2	80025	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.000837581	0.00836304	0.677822
PANK2	80025	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	0.00089639	0.0102783	0.336377
PANK2	80025	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	0.00182354	0.0165596	0.26525
PANK2	80025	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	0.00377338	0.0249705	0.241261
PANK2	80025	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	0.00959334	0.0566718	0.402298
RAP1A	5906	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	4.90828e-10	4.62256e-09	1.06307
RAP1A	5906	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	4.29397e-06	1.6287e-05	0.236271
RAP1A	5906	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	3.63333e-05	0.000370207	0.292741
RAP1A	5906	Novel DORGE-TSG	amiodarone	MCF7	6h	5.8μM	0.000102075	0.0331069	0.470262
RAP1A	5906	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.00198938	0.0068788	0.441508
RAP1A	5906	Novel DORGE-TSG	dipyridamole	MCF7	6h	8.0μM	0.00287865	0.119771	0.378485
RAP1A	5906	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	0.00298422	0.00941584	0.413756
RAP1A	5906	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	0.00574823	0.0198594	0.214324
RAP1A	5906	Novel DORGE-TSG	pirenperone	MCF7	6h	10.2μM	0.00789455	0.202292	0.290926
ARHGEF10L	55160	CGC-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.566336
ARHGEF10L	55160	CGC-TSG	trichostatinA	MCF7	6h	1.0μM	8.0758e-16	3.14759e-15	0.600519
ARHGEF10L	55160	CGC-TSG	trichostatinA	PC3	6h	0.1μM	9.37369e-10	2.38093e-09	0.300692
ARHGEF10L	55160	CGC-TSG	trichostatinA	PC3	6h	1.0μM	1.30548e-08	5.40304e-08	0.558938
ARHGEF10L	55160	CGC-TSG	lanatosideC	MCF7	6h	4.0μM	3.65161e-06	2.20961e-05	0.794377
ARHGEF10L	55160	CGC-TSG	LY-294002	MCF7	6h	10.0μM	4.06304e-05	0.000156109	0.25905
ARHGEF10L	55160	CGC-TSG	helveticoside	MCF7	6h	7.4μM	0.000149097	0.000682458	0.588716
ARHGEF10L	55160	CGC-TSG	lycorine	MCF7	6h	12.4μM	0.000193747	0.00300924	0.610811
ARHGEF10L	55160	CGC-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.000397647	0.00222143	0.557671
ARHGEF10L	55160	CGC-TSG	digoxigenin	MCF7	6h	10.2μM	0.00118997	0.00493975	0.53264
ARHGEF10L	55160	CGC-TSG	LY-294002	MCF7	6h	0.1μM	0.00201995	0.597351	0.298111
ARHGEF10L	55160	CGC-TSG	trichostatinA	HL60	6h	1.0μM	0.00739775	0.0194578	0.398284
ARHGEF10L	55160	CGC-TSG	fulvestrant	MCF7	6h	0.01μM	0.00754027	0.0690276	0.261433
EIF2S1	1965	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	6.11648e-30	2.74712e-28	0.532961
EIF2S1	1965	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	8.516e-23	2.94299e-20	0.594241
EIF2S1	1965	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	9.23369e-17	1.85584e-15	0.422104
EIF2S1	1965	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	9.12286e-15	2.75479e-13	0.490545
EIF2S1	1965	Novel DORGE-TSG	wortmannin	MCF7	6h	0.01μM	1.48605e-14	5.13554e-12	0.604207
EIF2S1	1965	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	2.29713e-14	1.52827e-12	0.478669
EIF2S1	1965	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	1.67206e-10	2.30446e-08	0.730432
EIF2S1	1965	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	5.81118e-10	1.39839e-08	0.672812
EIF2S1	1965	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	1.27724e-09	3.98995e-08	0.447945
EIF2S1	1965	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	1.41889e-08	5.92781e-06	0.806614
EIF2S1	1965	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	4.10022e-08	2.5763e-06	0.425225
EIF2S1	1965	Novel DORGE-TSG	alvespimycin	MCF7	6h	0.1μM	4.57608e-07	6.55887e-06	0.37105
EIF2S1	1965	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	5.59019e-07	2.12035e-05	0.348419
EIF2S1	1965	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	6.3612e-06	0.000184041	0.324211
EIF2S1	1965	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	6.61252e-06	0.000715359	0.67145
EIF2S1	1965	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	2.05824e-05	0.000542511	0.297972
EIF2S1	1965	Novel DORGE-TSG	geldanamycin	HL60	6h	1.0μM	2.95415e-05	0.000626109	0.732635
EIF2S1	1965	Novel DORGE-TSG	cloperastine	MCF7	6h	11.0μM	0.000325512	0.0208747	0.43542
EIF2S1	1965	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	0.000502944	0.00203352	0.508898
EIF2S1	1965	Novel DORGE-TSG	tanespimycin	PC3	6h	1.0μM	0.00110942	0.0098377	0.270351
EIF2S1	1965	Novel DORGE-TSG	alpha-ergocryptine	MCF7	6h	7.0μM	0.00136022	0.123522	0.376542
EIF2S1	1965	Novel DORGE-TSG	loperamide	MCF7	6h	7.8μM	0.00178341	0.0365497	0.393431
EIF2S1	1965	Novel DORGE-TSG	thioridazine	PC3	6h	10.0μM	0.00200357	0.0252292	0.43676
EIF2S1	1965	Novel DORGE-TSG	valproicacid	MCF7	6h	500.0μM	0.00218572	0.0316193	0.197193
EIF2S1	1965	Novel DORGE-TSG	rottlerin	MCF7	6h	10.0μM	0.00364901	0.0454427	0.317387
EIF2S1	1965	Novel DORGE-TSG	thioridazine	HL60	6h	10.0μM	0.00442227	0.0334452	0.460252
EIF2S1	1965	Novel DORGE-TSG	valproicacid	MCF7	6h	1000.0μM	0.00447557	0.0554211	0.200289
EIF2S1	1965	Novel DORGE-TSG	meclofenoxate	MCF7	6h	13.6μM	0.00499229	0.999849	0.296548
EIF2S1	1965	Novel DORGE-TSG	troglitazone	MCF7	6h	10.0μM	0.00545873	0.307294	0.186128
EIF2S1	1965	Novel DORGE-TSG	chlorcyclizine	MCF7	6h	11.8μM	0.00549264	0.230598	0.326286
EIF2S1	1965	Novel DORGE-TSG	acetylsalicylicacid	MCF7	6h	100.0μM	0.00753557	0.219213	0.164351
EIF2S1	1965	Novel DORGE-TSG	methotrexate	MCF7	6h	8.8μM	0.00952458	0.0556577	0.336987
EIF2S1	1965	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00979887	0.0442175	0.324522
PELP1	27043	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	0	0	0.704817
PELP1	27043	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	7.4969e-12	2.39028e-11	0.561937
PELP1	27043	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	2.02616e-10	5.28017e-10	0.418124
PELP1	27043	Novel DORGE-TSG	tanespimycin	MCF7	6h	1.0μM	6.10091e-08	2.85666e-07	0.363201
PELP1	27043	Novel DORGE-TSG	geldanamycin	MCF7	6h	1.0μM	0.000233969	0.00114015	0.375319
PELP1	27043	Novel DORGE-TSG	celecoxib	MCF7	6h	10.0μM	0.000648762	0.407393	0.478952
PELP1	27043	Novel DORGE-TSG	flecainide	MCF7	6h	8.4μM	0.000785401	0.251137	0.644873
PELP1	27043	Novel DORGE-TSG	LY-294002	MCF7	6h	10.0μM	0.00134899	0.00401984	0.222575
PELP1	27043	Novel DORGE-TSG	fulvestrant	MCF7	6h	0.01μM	0.00150637	0.0198314	0.387667
PELP1	27043	Novel DORGE-TSG	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	0.00163917	0.00811321	0.339113
PELP1	27043	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	0.00263422	0.0113911	0.566867
PELP1	27043	Novel DORGE-TSG	alvespimycin	HL60	6h	0.1μM	0.00526238	0.107857	0.712146
PELP1	27043	Novel DORGE-TSG	monastrol	MCF7	6h	100.0μM	0.00545545	0.0959199	0.334319
PELP1	27043	Novel DORGE-TSG	benfotiamine	MCF7	6h	8.6μM	0.00684863	0.564117	0.408433
PELP1	27043	Novel DORGE-TSG	tinidazole	MCF7	6h	16.2μM	0.00813639	0.999786	0.450311
PELP1	27043	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00912834	0.0924802	0.409891
CRNKL1	51340	Novel DORGE-TSG	thioridazine	MCF7	6h	10.0μM	2.39844e-13	2.38712e-11	1.09069
CRNKL1	51340	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	7.54757e-13	3.962e-11	1.91172
CRNKL1	51340	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	2.53184e-12	8.89008e-11	1.93047
CRNKL1	51340	Novel DORGE-TSG	fluphenazine	MCF7	6h	10.0μM	1.62779e-11	4.13293e-09	0.847263
CRNKL1	51340	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	9.73753e-11	4.4102e-09	1.9707
CRNKL1	51340	Novel DORGE-TSG	tretinoin	MCF7	6h	1.0μM	4.7949e-09	1.33155e-07	0.568617
CRNKL1	51340	Novel DORGE-TSG	trifluoperazine	MCF7	6h	10.0μM	2.58651e-08	1.6587e-06	0.697419
CRNKL1	51340	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	4.25009e-08	8.14345e-08	0.227527
CRNKL1	51340	Novel DORGE-TSG	prochlorperazine	MCF7	6h	10.0μM	8.76218e-07	3.78508e-05	0.572744
CRNKL1	51340	Novel DORGE-TSG	phenoxybenzamine	MCF7	6h	11.8μM	2.01698e-05	0.000165414	1.03536
CRNKL1	51340	Novel DORGE-TSG	haloperidol	MCF7	6h	10.0μM	2.11131e-05	0.0121302	0.324926
CRNKL1	51340	Novel DORGE-TSG	methylbenzethoniumchloride	MCF7	6h	8.6μM	5.94248e-05	0.0033913	0.682059
CRNKL1	51340	Novel DORGE-TSG	valproicacid	MCF7	6h	500.0μM	0.00014004	0.00424935	0.394586
CRNKL1	51340	Novel DORGE-TSG	estradiol	PC3	6h	0.01μM	0.000290317	0.336401	0.543523
CRNKL1	51340	Novel DORGE-TSG	clofazimine	MCF7	6h	8.4μM	0.000306983	0.0206442	0.681756
CRNKL1	51340	Novel DORGE-TSG	loperamide	MCF7	6h	7.8μM	0.000367167	0.0124751	0.709875
CRNKL1	51340	Novel DORGE-TSG	ionomycin	MCF7	6h	2.0μM	0.00142626	0.0117123	0.648096
CRNKL1	51340	Novel DORGE-TSG	trichostatinA	MCF7	6h	1.0μM	0.00206847	0.00397618	0.212813
CRNKL1	51340	Novel DORGE-TSG	rottlerin	MCF7	6h	10.0μM	0.00405167	0.0483287	0.533324
CRNKL1	51340	Novel DORGE-TSG	ethotoin	MCF7	6h	19.6μM	0.00424983	0.166411	0.538576
IARS	3376	Novel DORGE-TSG	trichostatinA	MCF7	6h	0.1μM	1.47382e-28	4.18149e-28	0.311921
IARS	3376	Novel DORGE-TSG	trichostatinA	PC3	6h	0.1μM	1.49892e-14	4.53614e-14	0.341559
IARS	3376	Novel DORGE-TSG	trichostatinA	HL60	6h	0.1μM	5.33004e-12	3.8992e-11	0.352302
IARS	3376	Novel DORGE-TSG	LY-294002	HL60	6h	10.0μM	3.8748e-11	1.59604e-08	0.689882
IARS	3376	Novel DORGE-TSG	lanatosideC	MCF7	6h	4.0μM	2.56825e-08	2.52395e-07	0.820238
IARS	3376	Novel DORGE-TSG	trichostatinA	PC3	6h	1.0μM	1.41241e-06	4.6474e-06	0.296804
IARS	3376	Novel DORGE-TSG	tanespimycin	HL60	6h	1.0μM	2.34904e-06	2.15997e-05	0.295749
IARS	3376	Novel DORGE-TSG	cephaeline	MCF7	6h	6.0μM	2.41951e-06	1.00237e-05	0.714594
IARS	3376	Novel DORGE-TSG	genistein	HL60	6h	10.0μM	2.64733e-06	0.000543157	0.555247
IARS	3376	Novel DORGE-TSG	sirolimus	HL60	6h	0.1μM	3.11821e-06	0.00168668	0.372514
IARS	3376	Novel DORGE-TSG	LY-294002	PC3	6h	10.0μM	6.67691e-06	0.000102357	0.414868
IARS	3376	Novel DORGE-TSG	helveticoside	MCF7	6h	7.4μM	9.17467e-06	5.57607e-05	0.618957
IARS	3376	Novel DORGE-TSG	trichostatinA	HL60	6h	1.0μM	1.18321e-05	5.46818e-05	0.488457
IARS	3376	Novel DORGE-TSG	tretinoin	HL60	6h	1.0μM	2.01774e-05	0.000367537	0.500934
IARS	3376	Novel DORGE-TSG	digoxigenin	MCF7	6h	10.2μM	8.696e-05	0.00050133	0.572778
IARS	3376	Novel DORGE-TSG	wortmannin	HL60	6h	0.01μM	0.000165559	0.0328531	0.406876
IARS	3376	Novel DORGE-TSG	fulvestrant	MCF7	6h	1.0μM	0.000177428	0.00147948	0.20343
IARS	3376	Novel DORGE-TSG	valproicacid	HL60	6h	500.0μM	0.000764891	0.00869042	0.341559
IARS	3376	Novel DORGE-TSG	sirolimus	PC3	6h	0.1μM	0.00137936	0.0155723	0.336905
IARS	3376	Novel DORGE-TSG	valproicacid	HL60	6h	200.0μM	0.00247716	0.0430424	0.310135
IARS	3376	Novel DORGE-TSG	sirolimus	MCF7	6h	0.1μM	0.00265873	0.0109274	0.143187
IARS	3376	Novel DORGE-TSG	valproicacid	HL60	6h	1000.0μM	0.00289632	0.048958	0.320021
