Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
EIF4A3	9775	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	1.25843e-10	2.03961e-10	0.392018
EIF4A3	9775	Novel DORGE-TSG	Doxorubicin	drug:3263	GSE6930	DB00997	5.23581e-10	1.9382e-09	0.0894442
EIF4A3	9775	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	9.60781e-07	9.47959e-06	0.159857
EIF4A3	9775	Novel DORGE-TSG	Lmp-420	drug:3222	GSE20211		1.78246e-06	2.87807e-05	0.134633
EIF4A3	9775	Novel DORGE-TSG	Interferongamma-1b	drug:2476	GSE5542	DB00033	5.89244e-06	4.31372e-05	0.407393
EIF4A3	9775	Novel DORGE-TSG	Bexarotene	drug:2680	GSE6914	DB00307	6.01436e-06	3.44938e-05	0.521696
EIF4A3	9775	Novel DORGE-TSG	Propofol	drug:2804	GSE4386	DB00818	2.79696e-05	0.00321174	0.734124
EIF4A3	9775	Novel DORGE-TSG	Doxorubicin	drug:3179	GSE58074	DB00997	2.95948e-05	0.000303895	1.33105
EIF4A3	9775	Novel DORGE-TSG	Insulin	drug:3368	GSE22309		3.84798e-05	0.00133134	0.136284
EIF4A3	9775	Novel DORGE-TSG	Estradiol	drug:2733	GSE26834	DB00783	5.56458e-05	0.000860945	0.132338
EIF4A3	9775	Novel DORGE-TSG	Cisplatin	drug:3152	GSE47856	DB00515	7.53614e-05	0.000574443	0.48641
EIF4A3	9775	Novel DORGE-TSG	Mesalazine	drug:3195	GSE38713	DB00244	9.44798e-05	0.00170604	0.166071
EIF4A3	9775	Novel DORGE-TSG	Bisphenola	drug:2661	GSE17624		0.000208115	0.00089302	0.0845551
EIF4A3	9775	Novel DORGE-TSG	Sevoflurane	drug:2816	GSE4386	DB01236	0.000625118	0.0115804	0.95151
EIF4A3	9775	Novel DORGE-TSG	Hydrocortisone	drug:2751	GSE7890	DB00741	0.0006395	0.0138332	0.543218
EIF4A3	9775	Novel DORGE-TSG	Cetuximab	drug:3136	GSE61495	DB00002	0.000686421	0.00646492	0.33908
EIF4A3	9775	Novel DORGE-TSG	Carboplatin	drug:3089	GSE13525	DB00958	0.00071121	0.00852977	0.179046
EIF4A3	9775	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.000714827	0.00296227	1.25113
EIF4A3	9775	Novel DORGE-TSG	Doxorubicin	drug:3262	GSE6930	DB00997	0.000846541	0.00295247	0.428962
EIF4A3	9775	Novel DORGE-TSG	Diclofenac	drug:3053	GSE54255	DB00586	0.000929333	0.00255566	0.219098
EIF4A3	9775	Novel DORGE-TSG	Plx4032	drug:2565	GSE24862	DB05238	0.00140995	0.0203828	0.225
EIF4A3	9775	Novel DORGE-TSG	Cytarabine	drug:3424	GSE6930	DB00987	0.00197958	0.00596664	0.249858
EIF4A3	9775	Novel DORGE-TSG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00390892	0.0312376	0.779033
EIF4A3	9775	Novel DORGE-TSG	Bexarotene	drug:2681	GSE12791	DB00307	0.00420484	0.0165809	0.152919
EIF4A3	9775	Novel DORGE-TSG	Cycloheximide	drug:3059	GSE8597		0.0042858	0.0123841	0.158932
EIF4A3	9775	Novel DORGE-TSG	Androstanolone	drug:3411	GSE7868		0.00445431	0.0131798	0.0949144
EIF4A3	9775	Novel DORGE-TSG	Cisplatin	drug:3149	GSE47856	DB00515	0.00543155	0.0454755	0.0625567
EIF4A3	9775	Novel DORGE-TSG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00563814	0.0117976	0.1075
EIF4A3	9775	Novel DORGE-TSG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.00742754	0.0156286	0.0582857
EIF4A3	9775	Novel DORGE-TSG	Quercetin	drug:3416	GSE7259		0.00820221	0.0439659	0.311806
EIF4A3	9775	Novel DORGE-TSG	Aplidin	drug:2598	GSE5681		0.0112908	0.0215288	0.0904431
EIF4A3	9775	Novel DORGE-TSG	4-hydroxytamoxifen	drug:3240	GSE26298		0.0154217	0.0381357	0.0910419
AGAP1	116987	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	1.2602e-24	4.18083e-24	0.0864489
AGAP1	116987	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	8.07131e-10	4.64649e-08	1.15285
AGAP1	116987	Novel DORGE-TSG	Dasatinib	drug:3306	GSE59357	DB01254	8.82258e-09	1.22012e-07	0.566801
AGAP1	116987	Novel DORGE-TSG	Metformin	drug:2483	GSE33612	DB00331	8.0271e-07	3.78662e-05	0.846477
AGAP1	116987	Novel DORGE-TSG	Vanadiumpentoxide	drug:3558	GSE5339		1.16987e-06	1.34529e-05	0.664714
AGAP1	116987	Novel DORGE-TSG	Bisphenola	drug:2663	GSE17624		7.88365e-06	6.54544e-05	0.777862
AGAP1	116987	Novel DORGE-TSG	Vanadiumpentoxide	drug:3556	GSE5339		1.02185e-05	0.0004525	0.441965
AGAP1	116987	Novel DORGE-TSG	Plx4032	drug:2558	GSE50649	DB05238	1.08801e-05	0.000161156	0.872617
AGAP1	116987	Novel DORGE-TSG	Curcumin	drug:3258	GSE10896		1.3823e-05	0.000400015	1.12923
AGAP1	116987	Novel DORGE-TSG	Cadmium	drug:3402	GSE9951		4.77222e-05	0.000190254	0.00680462
AGAP1	116987	Novel DORGE-TSG	Androstanolone	drug:3411	GSE7868		5.14186e-05	0.000521293	0.294292
AGAP1	116987	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.000105563	0.00140926	1.28815
AGAP1	116987	Novel DORGE-TSG	Etanercept	drug:2610	GSE11903	DB00005	0.000117363	0.00115985	0.980636
AGAP1	116987	Novel DORGE-TSG	Cisplatin	drug:3153	GSE47856	DB00515	0.00012951	0.00076227	0.136873
AGAP1	116987	Novel DORGE-TSG	Estradiol	drug:3061	GSE4668	DB00783	0.000133856	0.000957648	0.0677289
AGAP1	116987	Novel DORGE-TSG	Hypochlorousacid	drug:3198	GSE11630		0.000144287	0.000725995	0.0287021
AGAP1	116987	Novel DORGE-TSG	Vanadiumpentoxide	drug:3557	GSE5339		0.000197928	0.00149955	0.463416
AGAP1	116987	Novel DORGE-TSG	Tretinoin	drug:3233	GSE23702	DB00755	0.000521728	0.000852555	0.2
AGAP1	116987	Novel DORGE-TSG	Curcumin	drug:3259	GSE10896		0.00186213	0.00776632	1.20905
AGAP1	116987	Novel DORGE-TSG	Argyrina	drug:3054	GSE8565		0.00220609	0.00980343	0.314318
AGAP1	116987	Novel DORGE-TSG	Etanercept	drug:2605	GSE41663	DB00005	0.00244956	0.0221128	0.397542
AGAP1	116987	Novel DORGE-TSG	Calcitriol	drug:3129	GSE52819		0.00368869	0.0166166	0.13917
AGAP1	116987	Novel DORGE-TSG	Plx4032	drug:2565	GSE24862	DB05238	0.00485866	0.0323373	0.155
AGAP1	116987	Novel DORGE-TSG	Apratoxina	drug:3071	GSE2742		0.00550592	0.0333559	0.0868731
AGAP1	116987	Novel DORGE-TSG	Apratoxina	drug:3070	GSE2742		0.0057853	0.0222447	1.06759
AGAP1	116987	Novel DORGE-TSG	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00588335	0.0369752	0.586632
AGAP1	116987	Novel DORGE-TSG	Bisphenola	drug:2662	GSE17624		0.00720815	0.0170494	0.0344542
AGAP1	116987	Novel DORGE-TSG	Vemurafenib	drug:2495	GSE42872		0.00749503	0.01574	0.204473
AGAP1	116987	Novel DORGE-TSG	Adenosinetriphosphate	drug:3220	GSE30903		0.0088463	0.0275337	0.135969
AGAP1	116987	Novel DORGE-TSG	Bisphenola	drug:2659	GSE17624		0.00941454	0.0491752	0.376538
AGAP1	116987	Novel DORGE-TSG	Mk-886	drug:3192	GSE3202		0.0106238	0.0281787	0.111476
AGAP1	116987	Novel DORGE-TSG	Dexamethasone	drug:3169	GSE34313	DB01234	0.0119236	0.0371257	0.237954
AGAP1	116987	Novel DORGE-TSG	Tretinoin	drug:3232	GSE23702	DB00755	0.0175874	0.0394119	0.323333
FAM13B	51306	Novel DORGE-TSG	Puromycin,ec50,5d	drug:3270	GSE6930		1.21796e-10	1.37455e-08	1.41439
FAM13B	51306	Novel DORGE-TSG	Vemurafenib	drug:2564	GSE37441	DB08881	2.00874e-10	1.01141e-08	1.22528
FAM13B	51306	Novel DORGE-TSG	Cytarabine	drug:3424	GSE6930	DB00987	7.25187e-09	8.78662e-07	1.5706
FAM13B	51306	Novel DORGE-TSG	Bpde	drug:3379	GSE19510		7.44433e-09	4.40296e-07	0.889466
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3263	GSE6930	DB00997	9.18628e-09	2.40958e-08	0.218745
FAM13B	51306	Novel DORGE-TSG	Aplidin	drug:2598	GSE5681		1.99135e-08	2.25541e-06	0.948474
FAM13B	51306	Novel DORGE-TSG	Tretinoin	drug:3233	GSE23702	DB00755	5.89715e-08	4.31485e-07	0.423333
FAM13B	51306	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	2.07966e-07	2.82848e-06	0.707403
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	5.4832e-07	7.58294e-07	0.266149
FAM13B	51306	Novel DORGE-TSG	Imatinib	drug:2764	GSE24493	DB00619	2.17553e-06	2.47178e-05	0.341441
FAM13B	51306	Novel DORGE-TSG	Tretinoin	drug:3232	GSE23702	DB00755	3.33003e-06	0.000121959	0.34
FAM13B	51306	Novel DORGE-TSG	Plx4032	drug:2557	GSE50649	DB05238	5.41059e-06	8.66984e-05	0.0426495
FAM13B	51306	Novel DORGE-TSG	Plx4032	drug:2558	GSE50649	DB05238	7.15053e-06	0.000119482	0.0605215
FAM13B	51306	Novel DORGE-TSG	Vemurafenib	drug:2508	GSE63790	DB08881	1.23335e-05	0.000163548	0.199025
FAM13B	51306	Novel DORGE-TSG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		1.26056e-05	0.000127461	0.416918
FAM13B	51306	Novel DORGE-TSG	Carboplatin	drug:3089	GSE13525	DB00958	2.18361e-05	0.000858746	0.684676
FAM13B	51306	Novel DORGE-TSG	Carboplatin(30h)	drug:3031	GSE13525		2.67341e-05	0.00327918	0.704294
FAM13B	51306	Novel DORGE-TSG	4-hydroxynonenal	drug:3080	GSE2397		3.10416e-05	0.000438238	0.412726
FAM13B	51306	Novel DORGE-TSG	Plx4720	drug:2506	GSE50791		3.15151e-05	0.00108389	0.59527
FAM13B	51306	Novel DORGE-TSG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	5.77231e-05	0.00076975	0.0733333
FAM13B	51306	Novel DORGE-TSG	Vemurafenib	drug:2495	GSE42872		5.91487e-05	0.000267099	0.12797
FAM13B	51306	Novel DORGE-TSG	Cisplatin	drug:3148	GSE47856	DB00515	6.74783e-05	0.00255339	0.153107
FAM13B	51306	Novel DORGE-TSG	Bisphenola	drug:2661	GSE17624		7.13357e-05	0.00037198	0.183597
FAM13B	51306	Novel DORGE-TSG	Cisplatin	drug:3152	GSE47856	DB00515	7.4456e-05	0.000568826	0.0434467
FAM13B	51306	Novel DORGE-TSG	Plx4720	drug:2507	GSE50791		9.4324e-05	0.00318393	0.563291
FAM13B	51306	Novel DORGE-TSG	Pd173074	drug:2578	GSE52452		0.000157661	0.00123726	0.08023
FAM13B	51306	Novel DORGE-TSG	Puromycin,ec50,3d	drug:3269	GSE6930		0.000161382	0.00431292	0.71962
FAM13B	51306	Novel DORGE-TSG	Estradiol	drug:2733	GSE26834	DB00783	0.000167726	0.00175191	0.250767
FAM13B	51306	Novel DORGE-TSG	Sulforaphane	drug:3445	GSE28813		0.000171209	0.00147426	0.832288
FAM13B	51306	Novel DORGE-TSG	Bisphenola	drug:2662	GSE17624		0.00021582	0.000937072	0.348522
FAM13B	51306	Novel DORGE-TSG	Azacitidine	drug:2545	GSE29077	DB00928	0.000256121	0.0357313	1.6898
FAM13B	51306	Novel DORGE-TSG	Cisplatin	drug:3153	GSE47856	DB00515	0.000342592	0.00152629	0.35947
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3262	GSE6930	DB00997	0.000408372	0.00163466	0.828032
FAM13B	51306	Novel DORGE-TSG	Carboplatin(36h)	drug:3032	GSE13525		0.000464629	0.014643	0.892594
FAM13B	51306	Novel DORGE-TSG	Bexarotene	drug:2681	GSE12791	DB00307	0.000472374	0.00308598	0.634207
FAM13B	51306	Novel DORGE-TSG	Trovafloxacin	drug:2623	GSE9166	DB00685	0.000491935	0.00271418	0.969038
FAM13B	51306	Novel DORGE-TSG	Mln4924	drug:2647	GSE30531		0.000569966	0.00811298	0.661042
FAM13B	51306	Novel DORGE-TSG	Tretinoin	drug:2828	GSE23702	DB00755	0.000605625	0.00103666	0.29
FAM13B	51306	Novel DORGE-TSG	Lysophosphatidicacid	drug:3223	GSE26309		0.00066414	0.00773153	0.540164
FAM13B	51306	Novel DORGE-TSG	Sirolimus	drug:2459	GSE5824	DB00877	0.000733869	0.0268809	0.439472
FAM13B	51306	Novel DORGE-TSG	Bortezomib	drug:2686	GSE30931	DB00188	0.000782172	0.0130753	0.289133
FAM13B	51306	Novel DORGE-TSG	Bpde	drug:3378	GSE19510		0.000976807	0.0108754	0.463358
FAM13B	51306	Novel DORGE-TSG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		0.00120609	0.0100181	0.432951
FAM13B	51306	Novel DORGE-TSG	Cytarabine	drug:3422	GSE6930	DB00987	0.00136518	0.00685362	0.30324
FAM13B	51306	Novel DORGE-TSG	4-hydroxynonenal	drug:3078	GSE2397		0.00141068	0.00807364	0.148866
FAM13B	51306	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.00184469	0.0277102	0.0824207
FAM13B	51306	Novel DORGE-TSG	Cytarabine	drug:3375	GSE6930	DB00987	0.00195959	0.00353108	0.268277
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3179	GSE58074	DB00997	0.00198634	0.00832725	0.345298
FAM13B	51306	Novel DORGE-TSG	Plx4032	drug:2565	GSE24862	DB05238	0.00234074	0.0243484	0.4
FAM13B	51306	Novel DORGE-TSG	Abiraterone	drug:3300	GSE49244	DB05812	0.00416219	0.0254709	0.248057
FAM13B	51306	Novel DORGE-TSG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00449859	0.015132	0.11415
FAM13B	51306	Novel DORGE-TSG	Cytarabine	drug:3423	GSE6930	DB00987	0.004536	0.0274008	1.14327
FAM13B	51306	Novel DORGE-TSG	Puromycin,2xec50,3d	drug:3372	GSE6930		0.00471063	0.042009	1.12724
FAM13B	51306	Novel DORGE-TSG	Tretinoin	drug:3231	GSE23702	DB00755	0.00489665	0.00951131	0.42
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3261	GSE6930	DB00997	0.00590779	0.028754	1.08219
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3264	GSE6930	DB00997	0.00605404	0.0300935	1.17667
FAM13B	51306	Novel DORGE-TSG	Doxorubicin	drug:3260	GSE6930	DB00997	0.00967402	0.0493732	0.207174
FAM13B	51306	Novel DORGE-TSG	Bisphenola	drug:2663	GSE17624		0.0144437	0.0278253	0.245006
FAM13B	51306	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0170059	0.0384056	0.0500995
MTF2	22823	Novel DORGE-TSG	Trovafloxacin	drug:2623	GSE9166	DB00685	1.14548e-05	0.000245527	1.80579
MTF2	22823	Novel DORGE-TSG	Aplidin	drug:2598	GSE5681		2.56214e-05	0.0001559	0.301169
MTF2	22823	Novel DORGE-TSG	Imatinib	drug:2526	GSE22433	DB00619	5.07999e-05	0.000468095	0.556395
MTF2	22823	Novel DORGE-TSG	Vx	drug:3376	GSE33606		7.26562e-05	0.000593905	0.372515
MTF2	22823	Novel DORGE-TSG	Carboplatin	drug:3089	GSE13525	DB00958	8.97749e-05	0.00210659	0.575994
MTF2	22823	Novel DORGE-TSG	Carboplatin(30h)	drug:3031	GSE13525		0.000107634	0.00697776	0.660139
MTF2	22823	Novel DORGE-TSG	Antimony	drug:3532	GSE6907		0.000129333	0.000233862	1.38261
MTF2	22823	Novel DORGE-TSG	Mercury	drug:3533	GSE6907		0.000290401	0.00117944	1.21047
MTF2	22823	Novel DORGE-TSG	Estradiol	drug:2487	GSE46924	DB00783	0.000362515	0.00549899	0.420964
MTF2	22823	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.000424015	0.00220435	0.860859
MTF2	22823	Novel DORGE-TSG	Cisplatin	drug:3152	GSE47856	DB00515	0.000468247	0.00225563	0.341467
MTF2	22823	Novel DORGE-TSG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	0.00134986	0.00369757	0.218309
MTF2	22823	Novel DORGE-TSG	Cytarabine	drug:3424	GSE6930	DB00987	0.00183841	0.00561051	0.267764
MTF2	22823	Novel DORGE-TSG	Ubiquinol	drug:3449	GSE19627		0.00219881	0.0293193	0.396501
MTF2	22823	Novel DORGE-TSG	Carboplatin	drug:3174	GSE49577	DB00958	0.00244123	0.032856	0.190379
MTF2	22823	Novel DORGE-TSG	Carboplatin(36h)	drug:3032	GSE13525		0.00337646	0.0473934	0.826298
MTF2	22823	Novel DORGE-TSG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.0042557	0.0141407	0.179167
MTF2	22823	Novel DORGE-TSG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.00431975	0.00929645	0.498577
MTF2	22823	Novel DORGE-TSG	Etanercept	drug:2597	GSE36177	DB00005	0.00502194	0.0376471	0.396997
MTF2	22823	Novel DORGE-TSG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00661414	0.0134946	0.0658333
MTF2	22823	Novel DORGE-TSG	4-hydroxynonenal	drug:3080	GSE2397		0.00788267	0.0224549	0.0806407
MTF2	22823	Novel DORGE-TSG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00825816	0.0425686	1.25148
MTF2	22823	Novel DORGE-TSG	Apratoxina	drug:3070	GSE2742		0.00916286	0.0294168	0.329035
MTF2	22823	Novel DORGE-TSG	Chlorpyrifos	drug:3571	GSE5023		0.0135995	0.0317115	0.027723
MTF2	22823	Novel DORGE-TSG	Cisplatin	drug:3148	GSE47856	DB00515	0.0152376	0.0451245	0.18599
MTF2	22823	Novel DORGE-TSG	Tretinoin	drug:2828	GSE23702	DB00755	0.0186778	0.0236175	0.0733333
MTF2	22823	Novel DORGE-TSG	Tretinoin	drug:3233	GSE23702	DB00755	0.0197991	0.0242247	0.0766667
MTF2	22823	Novel DORGE-TSG	Chromium	drug:3534	GSE6907		0.0229766	0.0415204	0.404222
TSPAN14	81619	Novel DORGE-TSG	Dasatinib	drug:3306	GSE59357	DB01254	4.48713e-12	4.95121e-10	1.00125
TSPAN14	81619	Novel DORGE-TSG	Dasatinib	drug:3306	GSE59357	DB01254	1.15075e-09	2.47019e-08	1.70715
TSPAN14	81619	Novel DORGE-TSG	Tretinoin	drug:3233	GSE23702	DB00755	3.09613e-09	6.26432e-08	1.41
TSPAN14	81619	Novel DORGE-TSG	Tretinoin	drug:2828	GSE23702	DB00755	5.17809e-09	1.01999e-07	1.29333
TSPAN14	81619	Novel DORGE-TSG	Tretinoin	drug:3231	GSE23702	DB00755	4.2615e-07	1.03736e-05	1
TSPAN14	81619	Novel DORGE-TSG	Doxorubicin	drug:3263	GSE6930	DB00997	1.67579e-06	2.7873e-06	0.159145
TSPAN14	81619	Novel DORGE-TSG	Tretinoin	drug:3232	GSE23702	DB00755	2.91249e-06	0.000112995	1.08667
TSPAN14	81619	Novel DORGE-TSG	Vemurafenib	drug:2508	GSE63790	DB08881	5.02324e-06	8.15964e-05	0.300771
TSPAN14	81619	Novel DORGE-TSG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	1.36443e-05	8.43531e-05	0.136435
TSPAN14	81619	Novel DORGE-TSG	Cadmium	drug:3402	GSE9951		2.70714e-05	0.000136648	0.0363561
TSPAN14	81619	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		3.72878e-05	0.000449638	0.288876
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2519	GSE1922	DB00619	9.83865e-05	0.000493764	0.431615
TSPAN14	81619	Novel DORGE-TSG	Lipopolysaccharide	drug:3484	GSE5504		0.000117089	0.00905994	0.5825
TSPAN14	81619	Novel DORGE-TSG	Cetuximab	drug:3136	GSE61495	DB00002	0.000159101	0.00232453	0.26701
TSPAN14	81619	Novel DORGE-TSG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.000161042	0.00144302	0.773497
TSPAN14	81619	Novel DORGE-TSG	Estradiol	drug:2733	GSE26834	DB00783	0.000173916	0.00179091	0.114127
TSPAN14	81619	Novel DORGE-TSG	Heregulin	drug:3215	GSE22288		0.000184328	0.00716544	0.504893
TSPAN14	81619	Novel DORGE-TSG	Nitricoxide	drug:3181	GSE13887	DB00435	0.00032397	0.00109365	0.255452
TSPAN14	81619	Novel DORGE-TSG	Alfacalcidol	drug:3362	GSE15947	DB01436	0.000329673	0.00696378	0.494428
TSPAN14	81619	Novel DORGE-TSG	Lmp-420	drug:3222	GSE20211		0.000378528	0.00204752	0.0594752
TSPAN14	81619	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.000434998	0.013706	0.165586
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2517	GSE1922	DB00619	0.00180314	0.00438152	0.191407
TSPAN14	81619	Novel DORGE-TSG	1,25dihydroxyvitamind	drug:2493	GSE15947		0.00182075	0.0212352	0.272911
TSPAN14	81619	Novel DORGE-TSG	Quercetin	drug:3416	GSE7259		0.00222969	0.0227849	0.228225
TSPAN14	81619	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.00223148	0.00626844	0.607875
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2764	GSE24493	DB00619	0.00242389	0.00562776	0.149646
TSPAN14	81619	Novel DORGE-TSG	Plx4720	drug:2507	GSE50791		0.0030869	0.0401219	0.0668569
TSPAN14	81619	Novel DORGE-TSG	Pd173074	drug:2578	GSE52452		0.00331449	0.0132351	0.155933
TSPAN14	81619	Novel DORGE-TSG	Motexafingadolinium(4h)	drug:3125	GSE2189	DB05428	0.00389882	0.0173644	0.0218745
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2515	GSE1922	DB00619	0.00395399	0.014144	0.187764
TSPAN14	81619	Novel DORGE-TSG	Calcitriol	drug:3126	GSE52819		0.00396497	0.0188485	0.225233
TSPAN14	81619	Novel DORGE-TSG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00485739	0.014316	0.0851503
TSPAN14	81619	Novel DORGE-TSG	Estradiol	drug:3061	GSE4668	DB00783	0.00523127	0.0161623	0.135976
TSPAN14	81619	Novel DORGE-TSG	Cetuximab	drug:3136	GSE61495	DB00002	0.0062665	0.0330276	0.551485
TSPAN14	81619	Novel DORGE-TSG	Cytarabine	drug:3424	GSE6930	DB00987	0.0066742	0.016546	0.381157
TSPAN14	81619	Novel DORGE-TSG	Doxorubicin	drug:2533	GSE24460	DB00997	0.00699869	0.0298853	0.606193
TSPAN14	81619	Novel DORGE-TSG	Doxorubicin	drug:3261	GSE6930	DB00997	0.00729452	0.0328632	0.485773
TSPAN14	81619	Novel DORGE-TSG	Cytarabine	drug:3422	GSE6930	DB00987	0.00729562	0.0248398	0.302756
TSPAN14	81619	Novel DORGE-TSG	Alfacalcidol	drug:3364	GSE15947	DB01436	0.00740996	0.0471737	0.275382
TSPAN14	81619	Novel DORGE-TSG	Resveratrol	drug:3500	GSE25412	DB02709	0.00775308	0.0251642	0.32426
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2513	GSE1922	DB00619	0.00979678	0.0226043	0.167385
TSPAN14	81619	Novel DORGE-TSG	Doxorubicin	drug:3179	GSE58074	DB00997	0.010396	0.0335922	0.562208
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2527	GSE19567	DB00619	0.0112541	0.0221578	0.160093
TSPAN14	81619	Novel DORGE-TSG	4-hydroxytamoxifen	drug:3240	GSE26298		0.0114341	0.0300987	0.167182
TSPAN14	81619	Novel DORGE-TSG	Imatinib	drug:2516	GSE1922	DB00619	0.0133336	0.0321105	0.175171
TSPAN14	81619	Novel DORGE-TSG	Adenosinetriphosphate	drug:3219	GSE30903		0.0133344	0.0379315	0.11925
TSPAN14	81619	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	0.0214661	0.0391633	0.0626147
GNB2L1	10399	Novel DORGE-TSG	Doxorubicin	drug:2720	GSE12972	DB00997	1.70596e-12	2.98497e-12	0.0611607
GNB2L1	10399	Novel DORGE-TSG	Cediranib	drug:2642	GSE32569		2.0334e-07	6.33161e-07	0.032002
GNB2L1	10399	Novel DORGE-TSG	Bicalutamide	drug:3088	GSE7708	DB01128	1.66422e-06	1.45454e-05	0.212322
GNB2L1	10399	Novel DORGE-TSG	Vanadiumpentoxide	drug:3558	GSE5339		3.96342e-06	3.08406e-05	0.415459
GNB2L1	10399	Novel DORGE-TSG	Bexarotene	drug:2680	GSE6914	DB00307	9.92521e-06	5.08537e-05	0.446528
GNB2L1	10399	Novel DORGE-TSG	Imatinib	drug:2526	GSE22433	DB00619	9.07715e-05	0.000744187	0.636492
GNB2L1	10399	Novel DORGE-TSG	Alfacalcidol	drug:3363	GSE15947	DB01436	0.000174736	0.00576769	0.170625
GNB2L1	10399	Novel DORGE-TSG	4-hydroxytamoxifen	drug:3240	GSE26298		0.000736549	0.00366205	0.260101
GNB2L1	10399	Novel DORGE-TSG	Cisplatin	drug:3153	GSE47856	DB00515	0.000742826	0.00275698	0.04452
GNB2L1	10399	Novel DORGE-TSG	Insulin	drug:3368	GSE22309		0.000829839	0.00983106	0.125077
GNB2L1	10399	Novel DORGE-TSG	Nickel	drug:3531	GSE6907		0.00108185	0.00265035	0.164446
GNB2L1	10399	Novel DORGE-TSG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00161797	0.0046773	0.0789482
GNB2L1	10399	Novel DORGE-TSG	Arachidonicacid	drug:3171	GSE3737	DB04557	0.00190305	0.0055944	0.525856
GNB2L1	10399	Novel DORGE-TSG	Vanadiumpentoxide	drug:3557	GSE5339		0.00218323	0.0087601	0.259853
GNB2L1	10399	Novel DORGE-TSG	Quercetin	drug:3182	GSE13899		0.00271616	0.0377083	0.146317
GNB2L1	10399	Novel DORGE-TSG	Bisphenola	drug:2654	GSE17624		0.00554654	0.0410908	0.156306
GNB2L1	10399	Novel DORGE-TSG	Dasatinib	drug:3306	GSE59357	DB01254	0.00658875	0.0133878	0.066208
GNB2L1	10399	Novel DORGE-TSG	Etanercept	drug:2597	GSE36177	DB00005	0.00669729	0.0465392	0.315679
GNB2L1	10399	Novel DORGE-TSG	Calcitriol	drug:3126	GSE52819		0.0109571	0.0408445	0.17143
GNB2L1	10399	Novel DORGE-TSG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.0115384	0.0499636	1.05502
FLT1	2321	Novel DORGE-TSG	Doxorubicin	drug:3263	GSE6930	DB00997	4.9701e-11	2.55521e-10	0.323684
FLT1	2321	Novel DORGE-TSG	Cytarabine	drug:3375	GSE6930	DB00987	1.39709e-08	1.25498e-07	2.57947
