Gene	Gene ID	Gene type	Drug Name	CREEDS ID	GEO ID	DrugBank ID	P-value	Q-value	Log2(fold Change)
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2516	GSE1922	DB00619	8.60008e-07	1.49528e-05	-0.702449
DGKZ	8525	Novel DORGE-OG	1,25dihydroxyvitamind	drug:2493	GSE15947		1.19521e-06	6.43449e-05	-0.0785568
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2457	GSE1922	DB00619	2.05528e-06	8.70465e-05	-0.966633
DGKZ	8525	Novel DORGE-OG	Adenosinetriphosphate	drug:3219	GSE30903		2.25904e-06	0.000121855	-0.659967
DGKZ	8525	Novel DORGE-OG	Cyfluthrin	drug:3572	GSE5023		2.82584e-06	9.62212e-05	-0.536737
DGKZ	8525	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	3.44046e-06	2.21602e-05	-0.485949
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2515	GSE1922	DB00619	7.55286e-06	8.84783e-05	-0.70706
DGKZ	8525	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	9.7824e-06	9.44582e-05	-0.868814
DGKZ	8525	Novel DORGE-OG	Chlorpyrifos	drug:3571	GSE5023		1.00892e-05	0.000189231	-0.855855
DGKZ	8525	Novel DORGE-OG	Doxorubicin	drug:3260	GSE6930	DB00997	1.07455e-05	0.000850773	-0.758093
DGKZ	8525	Novel DORGE-OG	Alfacalcidol	drug:3362	GSE15947	DB01436	3.1571e-05	0.00128838	-0.173819
DGKZ	8525	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		3.88888e-05	0.00046563	-0.481841
DGKZ	8525	Novel DORGE-OG	Curcumin	drug:3258	GSE10896		5.97285e-05	0.00103304	-0.270445
DGKZ	8525	Novel DORGE-OG	Cycloheximide	drug:3059	GSE8597		6.86859e-05	0.000330611	-0.296668
DGKZ	8525	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	9.85274e-05	0.000371714	-0.430991
DGKZ	8525	Novel DORGE-OG	Mesalazine	drug:3195	GSE38713	DB00244	0.000117935	0.00196637	-0.292156
DGKZ	8525	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		0.000147245	0.000454875	-1.26791
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2520	GSE1922	DB00619	0.000159188	0.0010694	-0.434117
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2512	GSE1922	DB00619	0.000173609	0.00140741	-0.407241
DGKZ	8525	Novel DORGE-OG	4-hydroxynonenal	drug:3080	GSE2397		0.000253457	0.00175993	-0.656817
DGKZ	8525	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	0.00033216	0.000691597	-0.362638
DGKZ	8525	Novel DORGE-OG	Calcitriol	drug:3129	GSE52819		0.000449187	0.00405228	-0.273853
DGKZ	8525	Novel DORGE-OG	Apratoxina	drug:3070	GSE2742		0.000471067	0.00754698	-0.0375184
DGKZ	8525	Novel DORGE-OG	Vx	drug:3376	GSE33606		0.000572909	0.00297164	-0.240341
DGKZ	8525	Novel DORGE-OG	Alfacalcidol	drug:3363	GSE15947	DB01436	0.000771257	0.0136474	-0.0111733
DGKZ	8525	Novel DORGE-OG	Argyrina	drug:3054	GSE8565		0.000848907	0.00490924	-0.669034
DGKZ	8525	Novel DORGE-OG	Bisphenola	drug:2661	GSE17624		0.00135564	0.00428736	-0.384288
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2519	GSE1922	DB00619	0.00155149	0.00493773	-0.446187
DGKZ	8525	Novel DORGE-OG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	0.00232404	0.0125814	-0.3775
DGKZ	8525	Novel DORGE-OG	Phorbol12-myristate13-acetate(pma)	drug:3246	GSE45417		0.00244071	0.0119066	-0.454372
DGKZ	8525	Novel DORGE-OG	Cisplatin	drug:3148	GSE47856	DB00515	0.00372302	0.0177794	-0.257657
DGKZ	8525	Novel DORGE-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00375071	0.012918	-0.254167
DGKZ	8525	Novel DORGE-OG	4-hydroxynonenal	drug:3081	GSE2397		0.00509624	0.0190806	-0.233699
DGKZ	8525	Novel DORGE-OG	Bisphenola	drug:2662	GSE17624		0.00658891	0.0158402	-0.353293
DGKZ	8525	Novel DORGE-OG	Metformin	drug:2483	GSE33612	DB00331	0.006779	0.0237065	-0.242875
DGKZ	8525	Novel DORGE-OG	Nilotinib	drug:2528	GSE19567	DB04868	0.0148749	0.0393163	-0.303978
DGKZ	8525	Novel DORGE-OG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.0161744	0.0288192	-0.00916667
DGKZ	8525	Novel DORGE-OG	Harman	drug:3482	GSE5080		0.017079	0.037901	-0.0686362
DGKZ	8525	Novel DORGE-OG	Imatinib	drug:2764	GSE24493	DB00619	0.0244182	0.0406304	-0.214931
USP9X	8239	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	2.51068e-30	1.1964e-29	-0.164853
USP9X	8239	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	9.98558e-08	1.83518e-06	-0.378415
USP9X	8239	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	6.84108e-06	3.9727e-05	-0.527238
USP9X	8239	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	8.10223e-06	5.55018e-05	-0.174375
USP9X	8239	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	9.09278e-06	2.63985e-05	-0.466667
USP9X	8239	Novel DORGE-OG	Mk-886	drug:3192	GSE3202		1.5484e-05	0.000276028	-0.38235
USP9X	8239	Novel DORGE-OG	Cetuximab	drug:3136	GSE61495	DB00002	1.93117e-05	0.000612881	-0.551535
USP9X	8239	Novel DORGE-OG	Nickel	drug:3531	GSE6907		2.418e-05	0.00012458	-1.14737
USP9X	8239	Novel DORGE-OG	Doxorubicin	drug:3180	GSE58074	DB00997	3.56562e-05	0.000442917	-0.66948
USP9X	8239	Novel DORGE-OG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		4.2881e-05	0.000223931	-0.423418
USP9X	8239	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	4.9856e-05	0.000241447	-0.506667
USP9X	8239	Novel DORGE-OG	Y15	drug:2554	GSE43452		7.98333e-05	0.00229773	-0.442917
USP9X	8239	Novel DORGE-OG	Alfacalcidol	drug:3363	GSE15947	DB01436	0.000102441	0.00419639	-0.471603
USP9X	8239	Novel DORGE-OG	Antimony	drug:3532	GSE6907		0.00014107	0.000251831	-1.26694
USP9X	8239	Novel DORGE-OG	Lipopolysaccharide	drug:3486	GSE5504		0.000176204	0.00809815	-0.315
USP9X	8239	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		0.000198105	0.000539225	-0.325942
USP9X	8239	Novel DORGE-OG	Chromium	drug:3534	GSE6907		0.00021204	0.000930571	-0.934796
USP9X	8239	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	0.00028323	0.000494207	-0.246667
USP9X	8239	Novel DORGE-OG	Cisplatin	drug:3152	GSE47856	DB00515	0.000283951	0.00151278	-0.303917
USP9X	8239	Novel DORGE-OG	Carboplatin	drug:3089	GSE13525	DB00958	0.000426123	0.00598094	-0.208169
USP9X	8239	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.000552736	0.00294639	-0.0538255
USP9X	8239	Novel DORGE-OG	Quercetin	drug:3182	GSE13899		0.000659585	0.0198177	-0.248893
USP9X	8239	Novel DORGE-OG	Phenol	drug:3528	GSE6907	DB03255	0.000832725	0.0406037	-1.48813
USP9X	8239	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		0.000954341	0.00146282	-0.175182
USP9X	8239	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00103514	0.00623524	-1.40187
USP9X	8239	Novel DORGE-OG	Bpde	drug:3378	GSE19510		0.00149395	0.014508	-0.708458
USP9X	8239	Novel DORGE-OG	Cycloheximide	drug:3059	GSE8597		0.00150552	0.0049537	-0.197244
USP9X	8239	Novel DORGE-OG	Actinomycind	drug:3098	GSE6400		0.00279326	0.00628921	-0.189524
USP9X	8239	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.00327085	0.0213991	-0.174032
USP9X	8239	Novel DORGE-OG	Vx	drug:3345	GSE33606		0.00339495	0.026449	-0.23749
USP9X	8239	Novel DORGE-OG	Trovafloxacin	drug:3036	GSE9166	DB00685	0.00433401	0.0324939	-0.921403
USP9X	8239	Novel DORGE-OG	Cadmium	drug:3402	GSE9951		0.00447802	0.00610192	-0.178608
USP9X	8239	Novel DORGE-OG	R1881	drug:3048	GSE22606		0.00479661	0.019619	-0.39239
USP9X	8239	Novel DORGE-OG	Mln4924	drug:2647	GSE30531		0.00553059	0.0335508	-0.507302
USP9X	8239	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00568129	0.0162033	-0.00492837
USP9X	8239	Novel DORGE-OG	Celecoxib	drug:2501	GSE54657	DB00482	0.0086137	0.0319512	-0.197148
USP9X	8239	Novel DORGE-OG	Dasatinib	drug:3306	GSE59357	DB01254	0.0135346	0.025254	-0.157921
OXR1	55074	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	5.62293e-14	1.06114e-13	-0.316102
OXR1	55074	Novel DORGE-OG	Doxorubicin	drug:3263	GSE6930	DB00997	1.34265e-11	8.4848e-11	-0.118103
OXR1	55074	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	1.78594e-09	3.3095e-08	-1.28067
OXR1	55074	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	6.71158e-09	2.54117e-07	-0.586138
OXR1	55074	Novel DORGE-OG	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		3.51761e-07	8.8671e-06	-0.65536
OXR1	55074	Novel DORGE-OG	Aplidin	drug:2598	GSE5681		1.50148e-06	2.20629e-05	-0.462556
OXR1	55074	Novel DORGE-OG	Cytarabine	drug:3424	GSE6930	DB00987	1.60172e-06	2.18197e-05	-1.07369
OXR1	55074	Novel DORGE-OG	Lapatinib	drug:3252	GSE38376	DB01259	3.96912e-06	0.000232518	-0.716925
OXR1	55074	Novel DORGE-OG	Hypochlorousacid	drug:3198	GSE11630		8.29342e-06	7.25222e-05	-0.159569
OXR1	55074	Novel DORGE-OG	Vanadiumpentoxide	drug:3557	GSE5339		1.11213e-05	0.000219048	-0.971017
OXR1	55074	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		1.12132e-05	0.000318095	-0.555171
OXR1	55074	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	1.21847e-05	9.29977e-05	-1.67593
OXR1	55074	Novel DORGE-OG	Lmp-420	drug:3222	GSE20211		1.28383e-05	0.000137813	-0.0497561
OXR1	55074	Novel DORGE-OG	Vanadiumpentoxide	drug:3558	GSE5339		2.35686e-05	0.000108092	-1.45197
OXR1	55074	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	2.7227e-05	0.000197519	-1.77471
OXR1	55074	Novel DORGE-OG	Cisplatin	drug:3143	GSE47856	DB00515	3.9847e-05	0.00110249	-0.531235
OXR1	55074	Novel DORGE-OG	Vanadiumpentoxide	drug:3556	GSE5339		6.7355e-05	0.00125944	-0.283082
OXR1	55074	Novel DORGE-OG	4-hydroxynonenal	drug:3081	GSE2397		0.00013602	0.00149059	-0.0719124
OXR1	55074	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	0.000201833	0.000390459	-0.446667
OXR1	55074	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	0.000310244	0.000536078	-0.403333
OXR1	55074	Novel DORGE-OG	Lysophosphatidicacid	drug:3225	GSE26309		0.000313293	0.00434369	-0.489506
OXR1	55074	Novel DORGE-OG	Cetuximab	drug:3136	GSE61495	DB00002	0.000717833	0.00669072	-0.39217
OXR1	55074	Novel DORGE-OG	Alfacalcidol	drug:3364	GSE15947	DB01436	0.000746396	0.00897171	-0.273907
OXR1	55074	Novel DORGE-OG	Mesalazine	drug:3289	GSE38713	DB00244	0.000830782	0.0216822	-0.629338
OXR1	55074	Novel DORGE-OG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3681	GSE39843		0.00107713	0.0300821	-0.295833
OXR1	55074	Novel DORGE-OG	Lipopolysaccharide	drug:3486	GSE5504		0.00109996	0.0140711	-0.31375
OXR1	55074	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0011294	0.00470837	-0.34556
OXR1	55074	Novel DORGE-OG	Nitricoxide	drug:3181	GSE13887	DB00435	0.00226413	0.00571072	-0.678682
OXR1	55074	Novel DORGE-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00262201	0.00982489	-0.293033
OXR1	55074	Novel DORGE-OG	Lipopolysaccharide	drug:3484	GSE5504		0.00345536	0.0332481	-1.01375
OXR1	55074	Novel DORGE-OG	Cisplatin	drug:3153	GSE47856	DB00515	0.00405337	0.0103757	-0.230997
OXR1	55074	Novel DORGE-OG	Mk-886	drug:3192	GSE3202		0.00565703	0.0172994	-0.717897
OXR1	55074	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	0.00695803	0.0127773	-0.316667
OXR1	55074	Novel DORGE-OG	Trovafloxacin	drug:2623	GSE9166	DB00685	0.00788655	0.0219427	-1.30958
OXR1	55074	Novel DORGE-OG	Gefitinib	drug:3474	GSE53180	DB00317	0.00809954	0.0254458	-0.890347
OXR1	55074	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	0.0100836	0.0202527	-0.261521
OXR1	55074	Novel DORGE-OG	Plx4032	drug:2557	GSE50649	DB05238	0.0133696	0.0444346	-0.275633
OXR1	55074	Novel DORGE-OG	Nickel	drug:3480	GSE6281		0.0176641	0.0480148	-0.485582
OXR1	55074	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		0.0176995	0.0426749	-0.470766
ERBB3	2065	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	9.26888e-26	3.28538e-25	-0.113886
ERBB3	2065	CGC-OG	Diclofenac	drug:3053	GSE54255	DB00586	2.12961e-09	8.70354e-08	-1.36647
ERBB3	2065	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	1.96027e-07	3.84022e-07	-0.457308
ERBB3	2065	CGC-OG	Antimony	drug:3532	GSE6907		1.25786e-06	5.01095e-06	-1.03577
ERBB3	2065	CGC-OG	Puromycin,ec50,5d	drug:3270	GSE6930		4.1146e-06	2.28205e-05	-0.535363
ERBB3	2065	CGC-OG	Cycloheximide	drug:3059	GSE8597		1.17545e-05	7.47443e-05	-0.405937
ERBB3	2065	CGC-OG	Nickel	drug:3531	GSE6907		1.23011e-05	7.60617e-05	-1.51107
ERBB3	2065	CGC-OG	Curcumin	drug:3258	GSE10896		2.90555e-05	0.000643333	-0.414645
ERBB3	2065	CGC-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		3.95529e-05	0.000432775	-0.372947
ERBB3	2065	CGC-OG	Bortezomib	drug:2686	GSE30931	DB00188	7.17062e-05	0.00219814	-0.402012
ERBB3	2065	CGC-OG	Cadmium	drug:3402	GSE9951		8.93526e-05	0.000281776	-0.366892
ERBB3	2065	CGC-OG	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	drug:3681	GSE39843		0.000103779	0.00959188	-0.396
ERBB3	2065	CGC-OG	Mln4924	drug:2647	GSE30531		0.000236376	0.00484812	-1.43334
ERBB3	2065	CGC-OG	Estradiol	drug:2731	GSE8597	DB00783	0.000244284	0.00285987	-0.299969
ERBB3	2065	CGC-OG	Estradiol	drug:2733	GSE26834	DB00783	0.00024749	0.00226147	-0.187453
ERBB3	2065	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.000249571	0.00157241	-0.101593
ERBB3	2065	CGC-OG	Mesalazine	drug:3289	GSE38713	DB00244	0.00028206	0.0128192	-0.688834
ERBB3	2065	CGC-OG	Tretinoin	drug:3140	GSE54464	DB00755	0.000340123	0.0474481	-0.540397
ERBB3	2065	CGC-OG	Mk-886	drug:3192	GSE3202		0.000360803	0.00215571	-0.389267
ERBB3	2065	CGC-OG	Harman	drug:3482	GSE5080		0.000507768	0.00234074	-0.225315
ERBB3	2065	CGC-OG	Doxorubicin	drug:2533	GSE24460	DB00997	0.000511169	0.00577765	-1.32045
ERBB3	2065	CGC-OG	Cisplatin	drug:3148	GSE47856	DB00515	0.00058509	0.00619194	-0.376633
ERBB3	2065	CGC-OG	Chromium	drug:3534	GSE6907		0.000592225	0.0020839	-0.415922
ERBB3	2065	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.000691187	0.00348252	-0.100375
ERBB3	2065	CGC-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00087841	0.00263623	-0.510986
ERBB3	2065	CGC-OG	Lysophosphatidicacid	drug:3225	GSE26309		0.000935439	0.00900131	-0.449165
ERBB3	2065	CGC-OG	Estradiol	drug:2487	GSE46924	DB00783	0.00102147	0.0108308	-0.388444
ERBB3	2065	CGC-OG	Neocarzinostatin	drug:3113	GSE1676		0.00102572	0.0046402	-0.466088
ERBB3	2065	CGC-OG	Resveratrol	drug:3501	GSE25412	DB02709	0.00114213	0.00881053	-0.64001
ERBB3	2065	CGC-OG	Promegestone	drug:3694	GSE67561		0.00114932	0.0085125	-0.214986
ERBB3	2065	CGC-OG	Cisplatin	drug:3155	GSE47856	DB00515	0.00117691	0.00980328	-0.125143
ERBB3	2065	CGC-OG	Arachidonicacid	drug:3119	GSE3737		0.00117798	0.0231635	-0.411092
ERBB3	2065	CGC-OG	Tretinoin	drug:3139	GSE54464	DB00755	0.00124674	0.0486233	-0.322774
ERBB3	2065	CGC-OG	Chlorpyrifos	drug:3571	GSE5023		0.00139834	0.00563195	-0.567159
ERBB3	2065	CGC-OG	Cisplatin	drug:3159	GSE47856	DB00515	0.00156552	0.0120058	-0.28358
ERBB3	2065	CGC-OG	Mercury	drug:3533	GSE6907		0.00176632	0.00492963	-0.306228
ERBB3	2065	CGC-OG	Bisphenola	drug:2662	GSE17624		0.00197394	0.00580642	-0.139297
ERBB3	2065	CGC-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00246839	0.00661744	-0.277404
ERBB3	2065	CGC-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3043	GSE29159		0.00324953	0.0370373	-0.185556
ERBB3	2065	CGC-OG	Lysophosphatidicacid	drug:3224	GSE26309		0.00403362	0.0223558	-0.328882
ERBB3	2065	CGC-OG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.00552531	0.0114798	-0.403689
ERBB3	2065	CGC-OG	Lysophosphatidicacid	drug:3223	GSE26309		0.00697417	0.0386696	-0.425147
ERBB3	2065	CGC-OG	Cyfluthrin	drug:3572	GSE5023		0.00814636	0.0225312	-0.0215899
ERBB3	2065	CGC-OG	Adenosinetriphosphate	drug:3220	GSE30903		0.00983138	0.0298341	-0.496936
ERBB3	2065	CGC-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		0.0106877	0.0481783	-0.199535
ERBB3	2065	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		0.0118941	0.022457	-0.419905
ERBB3	2065	CGC-OG	Trovafloxacin	drug:2623	GSE9166	DB00685	0.0158371	0.0385387	-1.07061
SPHAR	null	Novel DORGE-OG	Tretinoin	drug:3233	GSE23702	DB00755	1.96911e-09	4.73639e-08	-1.83333
SPHAR	null	Novel DORGE-OG	Tretinoin	drug:2828	GSE23702	DB00755	3.84016e-09	8.51279e-08	-1.63
SPHAR	null	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		1.43014e-07	2.60234e-05	-0.27117
SPHAR	null	Novel DORGE-OG	Diclofenac	drug:3053	GSE54255	DB00586	4.03486e-07	4.04181e-06	-0.869809
SPHAR	null	Novel DORGE-OG	Bexarotene	drug:2680	GSE6914	DB00307	5.55712e-07	5.72791e-06	-0.84143
SPHAR	null	Novel DORGE-OG	Bicalutamide	drug:3088	GSE7708	DB01128	9.45213e-07	9.37741e-06	-0.108455
SPHAR	null	Novel DORGE-OG	Naturalalphainterferon	drug:2474	GSE5542	DB05258	2.14786e-06	1.92697e-05	-0.16676
SPHAR	null	Novel DORGE-OG	Tretinoin	drug:3231	GSE23702	DB00755	2.51006e-06	3.01296e-05	-1.83
SPHAR	null	Novel DORGE-OG	Interferonbeta-1b	drug:3343	GSE26104	DB00068	2.62566e-06	2.55788e-05	-0.336667
SPHAR	null	Novel DORGE-OG	Tretinoin	drug:3232	GSE23702	DB00755	3.97968e-06	0.000135224	-1.78
SPHAR	null	Novel DORGE-OG	Carboplatin	drug:3089	GSE13525	DB00958	4.08266e-06	0.000284741	-0.710905
SPHAR	null	Novel DORGE-OG	Interferonbeta-1a	drug:3187	GSE26104	DB00060	7.43794e-06	0.000242187	-0.8125
SPHAR	null	Novel DORGE-OG	Interferonbeta-1a	drug:3186	GSE26104	DB00060	1.09428e-05	0.000391762	-0.905833
SPHAR	null	Novel DORGE-OG	Lipopolysaccharide	drug:3486	GSE5504		1.59686e-05	0.00564264	-0.64
SPHAR	null	Novel DORGE-OG	Cisplatin	drug:3152	GSE47856	DB00515	2.69401e-05	0.000286113	-0.44018
SPHAR	null	Novel DORGE-OG	Estradiol	drug:3061	GSE4668	DB00783	3.2568e-05	0.000343459	-0.267264
SPHAR	null	Novel DORGE-OG	Carboplatin(30h)	drug:3031	GSE13525		4.93419e-05	0.00449449	-0.804257
SPHAR	null	Novel DORGE-OG	Cytarabine	drug:3375	GSE6930	DB00987	5.498e-05	0.000132467	-0.755958
SPHAR	null	Novel DORGE-OG	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		0.000115219	0.000477264	-0.655773
SPHAR	null	Novel DORGE-OG	Doxorubicin	drug:2720	GSE12972	DB00997	0.000172908	0.000215385	-0.540239
SPHAR	null	Novel DORGE-OG	Mesalazine	drug:3289	GSE38713	DB00244	0.000182604	0.0105071	-0.634674
SPHAR	null	Novel DORGE-OG	Estradiol	drug:3063	GSE4668	DB00783	0.000193739	0.00446897	-0.713066
SPHAR	null	Novel DORGE-OG	Puromycin,ec50,3d	drug:3269	GSE6930		0.00020604	0.00493621	-0.547809
SPHAR	null	Novel DORGE-OG	Puromycin,ec50,5d	drug:3270	GSE6930		0.000208097	0.000614289	-0.477273
SPHAR	null	Novel DORGE-OG	Hypochlorousacid	drug:3198	GSE11630		0.000305841	0.00135244	-0.0775896
SPHAR	null	Novel DORGE-OG	Estradiol	drug:3062	GSE4668	DB00783	0.000397943	0.0156501	-0.730482
SPHAR	null	Novel DORGE-OG	Cediranib	drug:2642	GSE32569		0.000406608	0.000659543	-0.0157101
SPHAR	null	Novel DORGE-OG	Bisphenola	drug:2663	GSE17624		0.000518165	0.00174075	-0.570045
SPHAR	null	Novel DORGE-OG	Estradiol	drug:2731	GSE8597	DB00783	0.000641214	0.00609803	-0.398658
SPHAR	null	Novel DORGE-OG	Doxorubicin	drug:3265	GSE6930	DB00997	0.00099409	0.00288497	-1.22996
SPHAR	null	Novel DORGE-OG	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3042	GSE29159		0.00102107	0.00465307	-0.154272
SPHAR	null	Novel DORGE-OG	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		0.00119399	0.00993669	-0.78303
SPHAR	null	Novel DORGE-OG	Thapsigargin	drug:3236	GSE19519		0.00119811	0.00806507	-0.18095
SPHAR	null	Novel DORGE-OG	Estradiol	drug:2727	GSE4668	DB00783	0.00138996	0.0285645	-0.91711
SPHAR	null	Novel DORGE-OG	Carboplatin(36h)	drug:3032	GSE13525		0.0015507	0.0303367	-0.659736
SPHAR	null	Novel DORGE-OG	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00181185	0.00487316	-0.597865
SPHAR	null	Novel DORGE-OG	Resveratrol	drug:3501	GSE25412	DB02709	0.00184189	0.0118706	-0.56676
SPHAR	null	Novel DORGE-OG	Doxorubicin	drug:3262	GSE6930	DB00997	0.00191682	0.0058385	-0.708049
SPHAR	null	Novel DORGE-OG	Lipopolysaccharide	drug:2475	GSE40885		0.00322786	0.0320824	-0.539857
SPHAR	null	Novel DORGE-OG	Estradiol	drug:2487	GSE46924	DB00783	0.00353891	0.0251392	-0.576823
SPHAR	null	Novel DORGE-OG	Naturalalphainterferon	drug:2473	GSE5542	DB05258	0.00371349	0.00938961	-0.38531
SPHAR	null	Novel DORGE-OG	Doxycycline	drug:3075	GSE2624	DB00254	0.0054734	0.0492753	-0.36181
SPHAR	null	Novel DORGE-OG	Clinafloxacin	drug:2625	GSE9166		0.00678208	0.0304086	-0.53589
SPHAR	null	Novel DORGE-OG	Mk-886	drug:3192	GSE3202		0.00986421	0.0265912	-0.097634
SPHAR	null	Novel DORGE-OG	4-hydroxytamoxifen	drug:3240	GSE26298		0.0174662	0.042243	-0.0859224
ARAF	369	CGC-OG	Doxorubicin	drug:2720	GSE12972	DB00997	1.78375e-24	5.86184e-24	-0.167915
ARAF	369	CGC-OG	Cediranib	drug:2642	GSE32569		2.26264e-11	1.88594e-10	-0.0965433
ARAF	369	CGC-OG	Bexarotene	drug:2680	GSE6914	DB00307	1.65954e-09	1.54431e-07	-0.982003
ARAF	369	CGC-OG	Puromycin,ec50,1d	drug:3268	GSE6930		9.28187e-09	2.54263e-07	-0.641624
ARAF	369	CGC-OG	Doxorubicin	drug:3179	GSE58074	DB00997	9.19357e-08	9.73763e-06	-1.21539
ARAF	369	CGC-OG	Cytarabine	drug:3375	GSE6930	DB00987	9.47603e-08	5.23487e-07	-1.26435
ARAF	369	CGC-OG	Doxorubicin	drug:3263	GSE6930	DB00997	9.79638e-07	1.69055e-06	-0.561251
ARAF	369	CGC-OG	Puromycin,ec50,5d	drug:3270	GSE6930		3.43099e-06	1.97415e-05	-1.42686
ARAF	369	CGC-OG	Doxorubicin	drug:3262	GSE6930	DB00997	2.88029e-05	0.000205868	-0.995899
ARAF	369	CGC-OG	Doxorubicin	drug:3265	GSE6930	DB00997	4.74825e-05	0.000252033	-1.25407
ARAF	369	CGC-OG	Insulin	drug:3368	GSE22309		0.00012286	0.00285609	-0.113826
ARAF	369	CGC-OG	Sulforaphane	drug:3445	GSE28813		0.000168752	0.00145988	-0.649851
ARAF	369	CGC-OG	Cytarabine	drug:3424	GSE6930	DB00987	0.000231604	0.000998783	-0.49964
ARAF	369	CGC-OG	Clinafloxacin	drug:2625	GSE9166		0.000618214	0.0104709	-0.614662
ARAF	369	CGC-OG	Neocarzinostatin	drug:3113	GSE1676		0.00141395	0.00590206	-0.37706
ARAF	369	CGC-OG	Imatinib	drug:2764	GSE24493	DB00619	0.00172879	0.00422616	-0.241474
ARAF	369	CGC-OG	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00280132	0.0103595	-0.223393
ARAF	369	CGC-OG	Calcitriol	drug:3129	GSE52819		0.00324477	0.0151525	-0.199967
ARAF	369	CGC-OG	Estradiol	drug:3061	GSE4668	DB00783	0.00342204	0.0115561	-0.400163
