Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
EZR	Aplidin	NA	7.83355E-5	0.514755	Novel DORGE-TSG
EZR	Cadmium	NA	2.77929E-4	0.198987	Novel DORGE-TSG
EZR	Motexafingadolinium(4h)	NA	0.00105907	0.122819	Novel DORGE-TSG
EZR	Doxorubicin	NA	0.00266419	1.73716	Novel DORGE-TSG
EZR	Lapatinib	NA	0.0032105	0.459089	Novel DORGE-TSG
EZR	1,25dihydroxyvitamind	NA	0.00379806	0.238811	Novel DORGE-TSG
EZR	Mln4924	NA	0.00499543	0.912578	Novel DORGE-TSG
EZR	Ribavirin	NA	0.0013182	0.187109	Novel DORGE-TSG
EZR	Vemurafenib	NA	0.00218915	0.1053	Novel DORGE-TSG
EZR	Sulforaphane	NA	0.00235683	0.765979	Novel DORGE-TSG
EZR	Arachidonicacid	NA	0.00216509	1.10891	Novel DORGE-TSG
EZR	Quercetin	NA	0.0133623	0.999601	Novel DORGE-TSG
EZR	Bisphenola	NA	0.00186207	0.0613554	Novel DORGE-TSG
EZR	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.00155148	0.236603	Novel DORGE-TSG
EZR	Alfacalcidol	NA	0.0106451	0.311946	Novel DORGE-TSG
EZR	Lipopolysaccharide	NA	0.0170328	0.356991	Novel DORGE-TSG
EZR	Cytarabine	NA	0.00726774	0.614422	Novel DORGE-TSG
EZR	Adenosinetriphosphate	NA	0.00999846	0.47211	Novel DORGE-TSG
EZR	Argyrina	NA	0.0107435	0.306995	Novel DORGE-TSG
EZR	Apratoxina	NA	0.0145549	0.17329	Novel DORGE-TSG
EZR	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.010138	0.0162558	Novel DORGE-TSG
EZR	Cisplatin	NA	0.0187032	0.104883	Novel DORGE-TSG
EZR	Clinafloxacin	NA	0.0391917	0.232798	Novel DORGE-TSG
EZR	Chlorpyrifos	NA	0.0283698	0.254677	Novel DORGE-TSG
EZR	Plx4032	NA	0.0469156	0.283101	Novel DORGE-TSG
EZR	Imatinib	NA	0.0378949	0.259995	Novel DORGE-TSG
SSH2	Vemurafenib	NA	1.42353E-4	0.44532	Novel DORGE-TSG
SSH2	Interferonbeta-1b	NA	6.50753E-4	0.0620833	Novel DORGE-TSG
SSH2	Plx4032	NA	0.00146312	0.535507	Novel DORGE-TSG
SSH2	Cisplatin	NA	0.0283492	0.411979	Novel DORGE-TSG
SSH2	Pd173074	NA	0.00572502	0.232057	Novel DORGE-TSG
SSH2	Vx	NA	0.0133766	0.212644	Novel DORGE-TSG
SSH2	4-hydroxynonenal	NA	0.00606745	0.0931392	Novel DORGE-TSG
SSH2	Mk-886	NA	0.00621855	0.307885	Novel DORGE-TSG
SSH2	Interferonbeta-1a	NA	0.00698094	0.361458	Novel DORGE-TSG
SSH2	Plx4720	NA	0.0413992	0.298356	Novel DORGE-TSG
SSH2	Dexamethasone	NA	0.0257517	0.200393	Novel DORGE-TSG
SSH2	Bpde	NA	0.0284684	0.152132	Novel DORGE-TSG
EPHA3	Antimony	NA	5.28599E-7	3.8134	Novel DORGE-TSG
EPHA3	Vemurafenib	NA	1.93751E-6	0.8626	Novel DORGE-TSG
EPHA3	Aplidin	NA	8.73203E-6	0.382034	Novel DORGE-TSG
EPHA3	Nitricoxide	NA	1.7355E-4	0.550965	Novel DORGE-TSG
EPHA3	Cadmium	NA	3.204E-4	0.11442	Novel DORGE-TSG
EPHA3	Nilotinib	NA	0.00454607	2.00772	Novel DORGE-TSG
EPHA3	Nickel	NA	0.00173611	3.03637	Novel DORGE-TSG
EPHA3	Abiraterone	NA	0.0115158	0.458111	Novel DORGE-TSG
EPHA3	Curcumin	NA	0.00707974	0.57253	Novel DORGE-TSG
EPHA3	Mercury	NA	0.00486947	3.169	Novel DORGE-TSG
EPHA3	Arachidonicacid	NA	0.00662358	0.895094	Novel DORGE-TSG
EPHA3	Plx4032	NA	0.0253522	0.28	Novel DORGE-TSG
EPHA3	Bicalutamide	NA	0.00736878	0.976369	Novel DORGE-TSG
EPHA3	Bisphenola	NA	0.0303048	0.752523	Novel DORGE-TSG
EPHA3	Mesalazine	NA	0.0221596	0.160622	Novel DORGE-TSG
EPHA3	Bexarotene	NA	0.0094138	1.46092	Novel DORGE-TSG
EPHA3	Imatinib	NA	0.0112434	0.208503	Novel DORGE-TSG
EPHA3	4-hydroxytamoxifen	NA	0.0211012	0.398054	Novel DORGE-TSG
EPHA3	Chromium	NA	0.0204094	0.939113	Novel DORGE-TSG
EPHA3	Etanercept	NA	0.0395174	0.361373	Novel DORGE-TSG
EPHA3	Adenosinetriphosphate	NA	0.0468838	0.554312	Novel DORGE-TSG
UBR2	Doxorubicin	NA	4.15017E-5	0.893227	Novel DORGE-TSG
UBR2	Puromycin,ec50,5d	NA	1.05956E-5	1.14021	Novel DORGE-TSG
UBR2	Lmp-420	NA	1.33861E-4	0.0898533	Novel DORGE-TSG
UBR2	Bpde	NA	1.17514E-4	0.187256	Novel DORGE-TSG
UBR2	Bortezomib	NA	8.01911E-4	0.433803	Novel DORGE-TSG
UBR2	Bisphenola	NA	1.73066E-4	0.302754	Novel DORGE-TSG
UBR2	Cycloheximide	NA	2.27506E-4	0.389308	Novel DORGE-TSG
UBR2	Imatinib	NA	2.46781E-4	0.33296	Novel DORGE-TSG
UBR2	Pd173074	NA	7.97794E-4	0.267733	Novel DORGE-TSG
UBR2	Cadmium	NA	5.60541E-4	0.0114683	Novel DORGE-TSG
UBR2	Trovafloxacin	NA	0.00197428	0.919209	Novel DORGE-TSG
UBR2	Alfacalcidol	NA	0.00724371	0.208079	Novel DORGE-TSG
UBR2	Dexamethasone	NA	0.00245576	0.441803	Novel DORGE-TSG
UBR2	Calcitriol	NA	0.00367978	0.37584	Novel DORGE-TSG
UBR2	Vemurafenib	NA	0.00154726	0.305643	Novel DORGE-TSG
UBR2	Sulforaphane	NA	0.00603923	0.593229	Novel DORGE-TSG
UBR2	Plx4032	NA	0.0195262	0.275	Novel DORGE-TSG
UBR2	Nilotinib	NA	0.007376	0.767729	Novel DORGE-TSG
UBR2	Bicalutamide	NA	0.00365242	0.737973	Novel DORGE-TSG
UBR2	Isotretinoin	NA	0.00803205	0.236214	Novel DORGE-TSG
UBR2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0125794	0.0935702	Novel DORGE-TSG
UBR2	Phorbol12-myristate13-acetate(pma)	NA	0.0283326	0.314532	Novel DORGE-TSG
UBR2	Vx	NA	0.0479924	0.155241	Novel DORGE-TSG
UBR2	Arachidonicacid	NA	0.0309351	0.913752	Novel DORGE-TSG
UBR2	Interferongamma-1b	NA	0.0344635	0.394526	Novel DORGE-TSG
ZRSR2	Bexarotene	NA	2.99003E-6	0.532254	CGC-TSG
ZRSR2	Cisplatin	NA	3.27535E-5	0.311543	CGC-TSG
ZRSR2	Naturalalphainterferon	NA	8.13601E-6	0.170416	CGC-TSG
ZRSR2	Nitricoxide	NA	9.1553E-6	0.275184	CGC-TSG
ZRSR2	Cadmium	NA	5.49538E-5	0.81129	CGC-TSG
ZRSR2	Aminolevulinicacid	NA	5.01291E-5	0.287923	CGC-TSG
ZRSR2	Etanercept	NA	3.24361E-4	0.795975	CGC-TSG
ZRSR2	Aplidin	NA	9.84069E-5	0.366186	CGC-TSG
ZRSR2	Bisphenola	NA	1.53707E-4	0.945127	CGC-TSG
ZRSR2	Imatinib	NA	2.28229E-4	0.392242	CGC-TSG
ZRSR2	Carboplatin	NA	0.00131654	0.315894	CGC-TSG
ZRSR2	4-hydroxytamoxifen	NA	6.32659E-4	0.222772	CGC-TSG
ZRSR2	Diclofenac	NA	3.13079E-4	0.773188	CGC-TSG
ZRSR2	Vx	NA	0.00233837	0.345159	CGC-TSG
ZRSR2	Tretinoin	NA	5.80219E-4	0.576667	CGC-TSG
ZRSR2	4-hydroxynonenal	NA	0.00151671	0.459006	CGC-TSG
ZRSR2	Vemurafenib	NA	0.00144725	0.127914	CGC-TSG
ZRSR2	Nilotinib	NA	0.00258927	0.939395	CGC-TSG
ZRSR2	Bpde	NA	8.76219E-4	0.390972	CGC-TSG
ZRSR2	Doxorubicin	NA	2.98296E-4	0.0177967	CGC-TSG
ZRSR2	Antimony	NA	6.06037E-4	0.14851	CGC-TSG
ZRSR2	Apratoxina	NA	0.00730565	1.51947	CGC-TSG
ZRSR2	Carboplatin(30h)	NA	0.0172264	0.435517	CGC-TSG
ZRSR2	Y15	NA	0.00978878	0.43362	CGC-TSG
ZRSR2	Mln4924	NA	0.00978636	0.687912	CGC-TSG
ZRSR2	Curcumin	NA	0.00528321	0.350089	CGC-TSG
ZRSR2	Thapsigargin	NA	0.00914021	0.214156	CGC-TSG
ZRSR2	Gamma-tocotrienol	NA	0.0159503	0.54899	CGC-TSG
ZRSR2	Azacitidine	NA	0.0391586	0.908532	CGC-TSG
ZRSR2	Mk-886	NA	0.0124158	0.272471	CGC-TSG
ZRSR2	Interferonbeta-1a	NA	0.0131375	0.09125	CGC-TSG
ZRSR2	Bortezomib	NA	0.045486	0.244058	CGC-TSG
ZRSR2	R1881	NA	0.0184977	0.556113	CGC-TSG
ZRSR2	Interferongamma-1b	NA	0.0135843	0.130373	CGC-TSG
ZRSR2	Cycloheximide	NA	0.0171844	0.208191	CGC-TSG
ZRSR2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.025358	0.200767	CGC-TSG
ZRSR2	Harman	NA	0.0335516	0.0519471	CGC-TSG
TUBGCP3	Lmp-420	NA	1.61597E-6	0.0826763	Novel DORGE-TSG
TUBGCP3	Bexarotene	NA	2.01966E-5	1.24882	Novel DORGE-TSG
TUBGCP3	Hypochlorousacid	NA	1.02095E-5	0.164211	Novel DORGE-TSG
TUBGCP3	Interferonbeta-1b	NA	1.28541E-5	0.145833	Novel DORGE-TSG
TUBGCP3	Metformin	NA	4.65586E-5	0.932753	Novel DORGE-TSG
TUBGCP3	Dasatinib	NA	1.69889E-4	0.377732	Novel DORGE-TSG
TUBGCP3	Estradiol	NA	9.32111E-4	0.444206	Novel DORGE-TSG
TUBGCP3	Motexafingadolinium(4h)	NA	0.00290487	0.088326	Novel DORGE-TSG
TUBGCP3	Arachidonicacid	NA	0.00306514	1.03766	Novel DORGE-TSG
TUBGCP3	Imatinib	NA	0.00693393	0.203662	Novel DORGE-TSG
TUBGCP3	Cycloheximide	NA	0.013802	0.251714	Novel DORGE-TSG
TUBGCP3	4-hydroxynonenal	NA	0.0262336	0.0393852	Novel DORGE-TSG
TUBGCP3	Mercury	NA	0.0444911	0.138296	Novel DORGE-TSG
GRLF1	Cediranib	NA	3.09233E-7	0.219106	Novel DORGE-TSG
GRLF1	Antimony	NA	3.99323E-6	0.844153	Novel DORGE-TSG
GRLF1	Bicalutamide	NA	1.14301E-5	0.418929	Novel DORGE-TSG
GRLF1	Bisphenola	NA	1.66397E-5	0.126579	Novel DORGE-TSG
GRLF1	Metformin	NA	5.79123E-5	0.637887	Novel DORGE-TSG
GRLF1	Imatinib	NA	5.54524E-5	0.181286	Novel DORGE-TSG
GRLF1	Vemurafenib	NA	6.71953E-4	0.3219	Novel DORGE-TSG
GRLF1	Anastrozole	NA	0.0354611	0.0727258	Novel DORGE-TSG
GRLF1	Hypochlorousacid	NA	0.0042628	0.181984	Novel DORGE-TSG
GRLF1	Cycloheximide	NA	0.0104851	0.200492	Novel DORGE-TSG
GRLF1	Pd173074	NA	0.0150383	0.170267	Novel DORGE-TSG
GRLF1	4-hydroxynonenal	NA	0.0178131	0.103128	Novel DORGE-TSG
GRLF1	Tretinoin	NA	0.00669752	0.08	Novel DORGE-TSG
GRLF1	Vanadiumpentoxide	NA	0.0116445	0.122951	Novel DORGE-TSG
GRLF1	Adenosinetriphosphate	NA	0.0261583	0.116748	Novel DORGE-TSG
GRLF1	Dexamethasone	NA	0.0308121	0.330859	Novel DORGE-TSG
GRLF1	Arachidonicacid	NA	0.0212909	0.993893	Novel DORGE-TSG
GRLF1	Bexarotene	NA	0.0490443	0.0814713	Novel DORGE-TSG
ZNRF3	Cediranib	NA	6.36697E-8	0.199057	CGC-TSG
ZNRF3	Bicalutamide	NA	8.79735E-7	0.857816	CGC-TSG
ZNRF3	Dasatinib	NA	1.1219E-4	0.480799	CGC-TSG
ZNRF3	Mln4924	NA	0.0286361	1.03628	CGC-TSG
ZNRF3	Metformin	NA	0.00145516	0.435143	CGC-TSG
ZNRF3	Cycloheximide	NA	0.00134458	0.620972	CGC-TSG
ZNRF3	Estradiol	NA	0.0037504	0.621737	CGC-TSG
ZNRF3	Lapatinib	NA	0.00409261	0.410992	CGC-TSG
ZNRF3	Sulforaphane	NA	0.00598116	0.688807	CGC-TSG
ZNRF3	Dexamethasone	NA	0.0197933	0.611901	CGC-TSG
ZNRF3	Plx4720	NA	0.0153247	0.357681	CGC-TSG
ZNRF3	Promegestone	NA	0.0142039	0.167035	CGC-TSG
ZNRF3	4-hydroxynonenal	NA	0.0142255	0.0626146	CGC-TSG
ZNRF3	3,3',4,4'-tetrachlorobiphenyl	NA	0.0296518	0.962193	CGC-TSG
ZNRF3	Lmp-420	NA	0.0171099	0.147247	CGC-TSG
MDN1	Bicalutamide	NA	1.15998E-7	0.751976	Novel DORGE-TSG
MDN1	Aplidin	NA	4.24907E-5	0.260104	Novel DORGE-TSG
MDN1	Arachidonicacid	NA	0.00157407	1.70905	Novel DORGE-TSG
MDN1	Diclofenac	NA	0.001638	0.361747	Novel DORGE-TSG
MDN1	Calcitriol	NA	0.00497273	0.296957	Novel DORGE-TSG
MDN1	Naturalalphainterferon	NA	0.00240016	0.102119	Novel DORGE-TSG
MDN1	Alfacalcidol	NA	0.0106564	0.137207	Novel DORGE-TSG
MDN1	Pioglitazone	NA	0.00511555	0.284477	Novel DORGE-TSG
MDN1	Puromycin,ec50,5d	NA	0.00350861	0.697031	Novel DORGE-TSG
MDN1	Motexafingadolinium(4h)	NA	0.0139032	0.892999	Novel DORGE-TSG
MDN1	Carboplatin	NA	0.0423328	0.231196	Novel DORGE-TSG
MDN1	4-hydroxynonenal	NA	0.0184729	0.199336	Novel DORGE-TSG
MDN1	Clinafloxacin	NA	0.0329212	0.353848	Novel DORGE-TSG
MDN1	Vemurafenib	NA	0.0307063	0.227603	Novel DORGE-TSG
MDN1	Cisplatin	NA	0.0213137	0.06375	Novel DORGE-TSG
MDN1	Trovafloxacin	NA	0.0475518	0.601613	Novel DORGE-TSG
MDN1	Etanercept	NA	0.0438937	0.250241	Novel DORGE-TSG
MDN1	Cytarabine	NA	0.0480931	0.36849	Novel DORGE-TSG
BHLHE40	Insulin	NA	3.80366E-11	1.50511	Novel DORGE-TSG
BHLHE40	Doxorubicin	NA	1.12943E-10	0.396252	Novel DORGE-TSG
BHLHE40	Diclofenac	NA	1.04166E-8	1.58747	Novel DORGE-TSG
BHLHE40	Tretinoin	NA	4.59218E-8	1.55	Novel DORGE-TSG
BHLHE40	Resveratrol	NA	2.00103E-7	1.35416	Novel DORGE-TSG
BHLHE40	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	1.70365E-5	0.381438	Novel DORGE-TSG
BHLHE40	Cycloheximide	NA	7.82043E-7	0.880066	Novel DORGE-TSG
BHLHE40	Promegestone	NA	2.57245E-6	0.584736	Novel DORGE-TSG
BHLHE40	Chromium	NA	7.32557E-6	1.29582	Novel DORGE-TSG
BHLHE40	Vanadiumpentoxide	NA	1.80989E-5	2.77053	Novel DORGE-TSG
BHLHE40	Bisphenola	NA	5.05797E-4	1.201	Novel DORGE-TSG
BHLHE40	Neocarzinostatin	NA	2.78155E-5	0.510865	Novel DORGE-TSG
BHLHE40	Phorbol12-myristate13-acetate(pma)	NA	2.65962E-5	2.35184	Novel DORGE-TSG
BHLHE40	Y15	NA	2.2528E-4	1.87321	Novel DORGE-TSG
BHLHE40	Metformin	NA	3.22737E-5	1.00085	Novel DORGE-TSG
BHLHE40	Sevoflurane	NA	1.23278E-4	1.45654	Novel DORGE-TSG
BHLHE40	R1881	NA	1.23542E-4	1.89391	Novel DORGE-TSG
BHLHE40	Ribavirin	NA	3.94899E-5	0.556442	Novel DORGE-TSG
BHLHE40	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	3.58061E-5	1.11202	Novel DORGE-TSG
BHLHE40	Fgfr-specificpd173074inhibitor	NA	2.46214E-4	0.537267	Novel DORGE-TSG
BHLHE40	Calcitriol	NA	3.91353E-4	0.588787	Novel DORGE-TSG
BHLHE40	Naturalalphainterferon	NA	1.88836E-4	0.118038	Novel DORGE-TSG
BHLHE40	Mercury	NA	3.31396E-4	1.15527	Novel DORGE-TSG
BHLHE40	Alfacalcidol	NA	0.00206199	0.999264	Novel DORGE-TSG
BHLHE40	Androstanolone	NA	6.48647E-4	0.381479	Novel DORGE-TSG
BHLHE40	Gefitinib	NA	0.00203846	2.51379	Novel DORGE-TSG
BHLHE40	Gamma-tocotrienol	NA	0.003163	0.573804	Novel DORGE-TSG
BHLHE40	Thapsigargin	NA	0.00105432	0.643376	Novel DORGE-TSG
BHLHE40	Propofol	NA	0.0100758	1.79922	Novel DORGE-TSG
BHLHE40	Interferonbeta-1a	NA	0.00182098	0.815	Novel DORGE-TSG
BHLHE40	Isotretinoin	NA	0.00101225	0.637409	Novel DORGE-TSG
BHLHE40	Cisplatin	NA	0.0038635	0.365267	Novel DORGE-TSG
BHLHE40	Pertuzumab	NA	0.0444455	0.608911	Novel DORGE-TSG
BHLHE40	Adenosinetriphosphate	NA	0.00278922	0.500036	Novel DORGE-TSG
BHLHE40	Tamoxifen	NA	0.0227238	0.770231	Novel DORGE-TSG
BHLHE40	Dasatinib	NA	0.00154514	1.03725	Novel DORGE-TSG
BHLHE40	Nitricoxide	NA	0.00181771	0.89709	Novel DORGE-TSG
BHLHE40	Aminolevulinicacid	NA	0.00245656	0.790712	Novel DORGE-TSG
BHLHE40	3,3',4,4'-tetrachlorobiphenyl	NA	0.0123335	0.395417	Novel DORGE-TSG
BHLHE40	Argyrina	NA	0.00563347	1.03723	Novel DORGE-TSG
BHLHE40	Cytarabine	NA	0.00685362	0.667075	Novel DORGE-TSG
BHLHE40	Lysophosphatidicacid	NA	0.0137484	0.455595	Novel DORGE-TSG
BHLHE40	Decitabine	NA	0.0402171	0.780113	Novel DORGE-TSG
BHLHE40	Fluorouracil	NA	0.00714869	0.230333	Novel DORGE-TSG
BHLHE40	Arachidonicacid	NA	0.012333	1.2061	Novel DORGE-TSG
BHLHE40	Trovafloxacin	NA	0.0412351	0.637464	Novel DORGE-TSG
BHLHE40	4-hydroxynonenal	NA	0.0216644	0.619302	Novel DORGE-TSG
USP48	Vemurafenib	NA	4.8737E-7	0.82738	Novel DORGE-TSG
USP48	Thapsigargin	NA	1.66932E-5	0.524685	Novel DORGE-TSG
USP48	Doxorubicin	NA	4.18571E-6	0.202054	Novel DORGE-TSG
USP48	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	1.62675E-4	0.415475	Novel DORGE-TSG
USP48	Plx4032	NA	4.1677E-4	0.688962	Novel DORGE-TSG
USP48	Etanercept	NA	7.98243E-4	0.30061	Novel DORGE-TSG
USP48	R1881	NA	7.47323E-4	0.416295	Novel DORGE-TSG
USP48	Estradiol	NA	0.00150579	0.218366	Novel DORGE-TSG
USP48	Bisphenola	NA	0.00152879	0.127799	Novel DORGE-TSG
USP48	Bpde	NA	0.00146634	0.183412	Novel DORGE-TSG
USP48	Cytarabine	NA	0.00474798	0.485421	Novel DORGE-TSG
USP48	Sirolimus	NA	0.0259711	1.05784	Novel DORGE-TSG
USP48	4-hydroxynonenal	NA	0.00361587	0.208588	Novel DORGE-TSG
USP48	Harman	NA	0.00428292	0.300727	Novel DORGE-TSG
USP48	Dasatinib	NA	0.0038692	0.210812	Novel DORGE-TSG
USP48	Cyfluthrin	NA	0.00708942	0.0605241	Novel DORGE-TSG
USP48	Pioglitazone	NA	0.0079094	0.228111	Novel DORGE-TSG
USP48	Imatinib	NA	0.0103772	0.055128	Novel DORGE-TSG
USP48	Hypochlorousacid	NA	0.00850643	0.126268	Novel DORGE-TSG
USP48	Gamma-tocotrienol	NA	0.0387737	0.203131	Novel DORGE-TSG
USP48	Adenosinetriphosphate	NA	0.0240074	0.202017	Novel DORGE-TSG
USP48	Fgfr-specificpd173074inhibitor	NA	0.0307974	0.0482167	Novel DORGE-TSG
USP48	Dexamethasone	NA	0.0362998	0.24247	Novel DORGE-TSG
USP48	Puromycin,ec50,1d	NA	0.0278838	0.161834	Novel DORGE-TSG
USP48	4-hydroxytamoxifen	NA	0.047697	0.205706	Novel DORGE-TSG
TRIP12	Doxorubicin	NA	5.60519E-45	0.213978	Novel DORGE-TSG
TRIP12	Naturalalphainterferon	NA	9.07337E-6	0.23226	Novel DORGE-TSG
TRIP12	Puromycin,ec50,5d	NA	1.29052E-5	0.493437	Novel DORGE-TSG
TRIP12	Bicalutamide	NA	1.55074E-4	0.652394	Novel DORGE-TSG
TRIP12	Imatinib	NA	5.13087E-4	0.436215	Novel DORGE-TSG
TRIP12	Cisplatin	NA	4.89669E-4	0.0929333	Novel DORGE-TSG
TRIP12	Interferonbeta-1b	NA	3.42476E-4	0.144583	Novel DORGE-TSG
TRIP12	Bpde	NA	7.25155E-4	0.136251	Novel DORGE-TSG
TRIP12	Trovafloxacin	NA	0.00148797	1.23065	Novel DORGE-TSG
TRIP12	Tretinoin	NA	4.19231E-4	0.206667	Novel DORGE-TSG
TRIP12	R1881	NA	0.00198589	0.538412	Novel DORGE-TSG
TRIP12	Arachidonicacid	NA	0.00227391	0.91454	Novel DORGE-TSG
TRIP12	Neocarzinostatin	NA	0.00361589	0.291739	Novel DORGE-TSG
TRIP12	Sulforaphane	NA	0.00622247	0.653254	Novel DORGE-TSG
TRIP12	Quercetin	NA	0.0184196	0.604953	Novel DORGE-TSG
TRIP12	Vemurafenib	NA	0.00588424	0.284973	Novel DORGE-TSG
TRIP12	Hypochlorousacid	NA	0.00559096	0.0482543	Novel DORGE-TSG
TRIP12	Cytarabine	NA	0.00582474	0.229056	Novel DORGE-TSG
TRIP12	Mesalazine	NA	0.0498569	0.157757	Novel DORGE-TSG
TRIP12	Bisphenola	NA	0.0418662	0.128567	Novel DORGE-TSG
TRIP12	Apratoxina	NA	0.0368449	0.295997	Novel DORGE-TSG
TRIP12	Dexamethasone	NA	0.049979	0.176235	Novel DORGE-TSG
ADNP	Imatinib	NA	2.48287E-5	0.440026	Novel DORGE-TSG
ADNP	Metformin	NA	1.03165E-4	0.586973	Novel DORGE-TSG
ADNP	Puromycin,ec50,5d	NA	4.64674E-5	0.131794	Novel DORGE-TSG
ADNP	Vx	NA	1.58973E-4	0.412679	Novel DORGE-TSG
ADNP	Trovafloxacin	NA	3.87131E-4	1.56844	Novel DORGE-TSG
ADNP	Vanadiumpentoxide	NA	0.00219849	0.1656	Novel DORGE-TSG
ADNP	Isotretinoin	NA	0.00189503	0.208509	Novel DORGE-TSG
ADNP	Cisplatin	NA	0.00552579	0.55986	Novel DORGE-TSG
ADNP	Insulin	NA	0.00875354	0.352515	Novel DORGE-TSG
ADNP	Aplidin	NA	0.00213703	0.0902614	Novel DORGE-TSG
ADNP	Bexarotene	NA	0.00467682	0.506958	Novel DORGE-TSG
ADNP	Vemurafenib	NA	0.00520755	0.153737	Novel DORGE-TSG
ADNP	Clinafloxacin	NA	0.0124458	0.5602	Novel DORGE-TSG
ADNP	Pioglitazone	NA	0.00656347	0.286189	Novel DORGE-TSG
ADNP	Azacitidine	NA	0.0446639	0.671368	Novel DORGE-TSG
ADNP	Arachidonicacid	NA	0.013449	1.24121	Novel DORGE-TSG
ADNP	Mesalazine	NA	0.03614	0.154265	Novel DORGE-TSG
ADNP	Chlorpyrifos	NA	0.0240682	0.064442	Novel DORGE-TSG
ADNP	Argyrina	NA	0.0427382	0.110678	Novel DORGE-TSG
SDC4	Doxorubicin	NA	8.40779E-44	0.511349	Novel DORGE-TSG
SDC4	Cycloheximide	NA	1.33875E-8	1.41553	Novel DORGE-TSG
SDC4	Cediranib	NA	2.11792E-9	0.0312731	Novel DORGE-TSG
SDC4	Resveratrol	NA	4.58076E-7	1.3449	Novel DORGE-TSG
SDC4	Ribavirin	NA	1.12798E-6	1.1231	Novel DORGE-TSG
SDC4	Diclofenac	NA	4.98689E-7	1.42094	Novel DORGE-TSG
SDC4	Insulin	NA	5.96472E-6	0.410944	Novel DORGE-TSG
SDC4	Cytarabine	NA	1.64326E-5	0.917917	Novel DORGE-TSG
SDC4	Dasatinib	NA	9.3985E-7	1.08548	Novel DORGE-TSG
SDC4	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	5.36687E-6	0.876249	Novel DORGE-TSG
SDC4	Doxycycline	NA	8.50054E-5	1.82425	Novel DORGE-TSG
SDC4	Phorbol12-myristate13-acetate(pma)	NA	1.37964E-5	2.11715	Novel DORGE-TSG
SDC4	Neocarzinostatin	NA	2.78155E-5	1.16901	Novel DORGE-TSG
SDC4	Antimony	NA	1.53944E-5	0.55178	Novel DORGE-TSG
SDC4	Vanadiumpentoxide	NA	1.35916E-4	0.534248	Novel DORGE-TSG
SDC4	Lipopolysaccharide	NA	0.00327314	1.98	Novel DORGE-TSG
SDC4	Carboplatin	NA	0.00169413	0.575951	Novel DORGE-TSG
SDC4	Lapatinib	NA	4.29313E-4	0.569148	Novel DORGE-TSG
SDC4	Lysophosphatidicacid	NA	7.96519E-4	0.805021	Novel DORGE-TSG
SDC4	Cisplatin	NA	9.83947E-4	0.692306	Novel DORGE-TSG
SDC4	Arachidonicacid	NA	0.00373127	1.08959	Novel DORGE-TSG
SDC4	Mln4924	NA	0.00251776	1.34988	Novel DORGE-TSG
SDC4	Vemurafenib	NA	0.00215583	0.555843	Novel DORGE-TSG
SDC4	Mk-886	NA	7.6187E-4	0.582415	Novel DORGE-TSG
SDC4	Adenosinetriphosphate	NA	0.00109484	0.563477	Novel DORGE-TSG
SDC4	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	7.78965E-4	0.347964	Novel DORGE-TSG
SDC4	Bpde	NA	0.00283501	0.690052	Novel DORGE-TSG
SDC4	Sulforaphane	NA	0.00159932	0.720842	Novel DORGE-TSG
SDC4	Nitricoxide	NA	7.17347E-4	0.658629	Novel DORGE-TSG
SDC4	Etanercept	NA	0.00186088	0.655366	Novel DORGE-TSG
SDC4	Pd173074	NA	0.00221056	0.2405	Novel DORGE-TSG
SDC4	Carboplatin(36h)	NA	0.0140277	0.535809	Novel DORGE-TSG
SDC4	Imatinib	NA	0.00149254	0.389547	Novel DORGE-TSG
SDC4	Tretinoin	NA	0.0346956	0.854254	Novel DORGE-TSG
SDC4	Nickel	NA	0.00165292	0.809718	Novel DORGE-TSG
SDC4	Carboplatin(30h)	NA	0.0213918	0.404455	Novel DORGE-TSG
SDC4	Sevoflurane	NA	0.0173889	1.20232	Novel DORGE-TSG
SDC4	Ubiquinol	NA	0.0221747	1.59462	Novel DORGE-TSG
SDC4	4-hydroxynonenal	NA	0.00558391	0.168482	Novel DORGE-TSG
SDC4	Actinomycind	NA	0.00577038	0.202785	Novel DORGE-TSG
SDC4	Bexarotene	NA	0.00583119	0.170564	Novel DORGE-TSG
SDC4	Quercetin	NA	0.0273745	0.483872	Novel DORGE-TSG
SDC4	Plx4032	NA	0.0207406	0.329769	Novel DORGE-TSG
SDC4	Chlorpyrifos	NA	0.0157751	0.00164041	Novel DORGE-TSG
SDC4	Clinafloxacin	NA	0.030285	0.680681	Novel DORGE-TSG
SDC4	Y15	NA	0.0499354	0.583457	Novel DORGE-TSG
SDC4	Trovafloxacin	NA	0.0303985	0.49095	Novel DORGE-TSG
SDC4	Mercury	NA	0.0296618	0.793575	Novel DORGE-TSG
