Gene	GeneID	Gene_type	DORGE-OG_score	Drug_Name	CREEDS_ID	GEO_ID	DrugBank_ID	p-value	q-value	Fold_Change	Specificity
MAML2	23373	CGC-OG	0.76528033756695	Carboplatin	drug:3174	GSE49577	DB00958	0.00471305	0.0475132	-0.0407768	9.066183136899365E-4
MAML2	23373	CGC-OG	0.76528033756695	Lipopolysaccharide	drug:3486	GSE5504		0.0050789	0.0283097	-0.35	3.757985719654265E-4
MAML2	23373	CGC-OG	0.76528033756695	Interferonbeta-1a	drug:3187	GSE26104	DB00060	0.00528233	0.0165869	-0.0225	1.819174094960888E-4
MAML2	23373	CGC-OG	0.76528033756695	Lmp-420	drug:3222	GSE20211		0.0102495	0.0292642	-0.137091	2.305209774089442E-4
MAML2	23373	CGC-OG	0.76528033756695	Dexamethasone	drug:3169	GSE34313	DB01234	0.0123121	0.0380923	-0.377087	3.770739064856712E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Doxorubicin	drug:2720	GSE12972	DB00997	9.957E-24	3.13789E-23	-0.141996	1.432254368375824E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Vanadiumpentoxide	drug:3558	GSE5339		2.8783E-10	1.68452E-7	-3.3132	2.693965517241379E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Cediranib	drug:2642	GSE32569		5.47187E-10	3.15825E-9	-0.0350007	1.196601651310279E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Cytarabine	drug:3375	GSE6930	DB00987	2.92216E-9	4.40456E-8	-1.47061	1.591596371160274E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		1.30317E-8	8.77544E-7	-1.41496	2.575991756826378E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Cycloheximide	drug:3059	GSE8597		3.33611E-8	7.5461E-7	-1.09696	2.277385561375541E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Tretinoin	drug:2828	GSE23702	DB00755	7.72202E-8	5.90649E-7	-1.03667	1.307018690367272E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Dasatinib	drug:3306	GSE59357	DB01254	8.38469E-8	7.57515E-7	-0.480871	2.271694684234439E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Vanadiumpentoxide	drug:3557	GSE5339		1.4E-7	2.12623E-5	-2.78426	4.025764895330113E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Vanadiumpentoxide	drug:3556	GSE5339		1.88793E-7	8.78151E-5	-1.53035	4.833252779120348E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Tretinoin	drug:3233	GSE23702	DB00755	2.37521E-7	1.24339E-6	-0.88	1.312163758037003E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Actinomycind	drug:3098	GSE6400		3.19827E-7	5.98356E-6	-1.21048	2.004008016032064E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	drug:3102	GSE6400		9.12662E-7	5.58146E-5	-1.42567	3.532320734722713E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Interferongamma-1b	drug:2476	GSE5542	DB00033	1.8961E-6	1.75825E-5	-0.13636	2.321262766945218E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Bicalutamide	drug:3088	GSE7708	DB01128	2.40886E-6	1.95131E-5	-0.0538642	2.458814851241702E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Doxorubicin	drug:3265	GSE6930	DB00997	2.89891E-6	3.64927E-5	-2.38012	1.986886548778065E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Mesalazine	drug:3289	GSE38713	DB00244	6.72542E-6	0.00259265	-0.560015	0.001098901098901099
RNF38	152006	Novel DORGE-OG	0.67623093237294	Tretinoin	drug:3232	GSE23702	DB00755	7.2603E-6	1.79321E-4	-1.06667	1.965408805031447E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Estradiol	drug:3203	GSE12446	DB00783	1.09461E-5	3.16932E-4	-0.414573	4.873294346978557E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Tretinoin	drug:3231	GSE23702	DB00755	1.7648E-5	1.1187E-4	-1.26667	1.54320987654321E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Cadmium	drug:3402	GSE9951		4.87702E-5	1.92727E-4	-0.140496	1.126126126126126E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Aplidin	drug:2598	GSE5681		6.06567E-5	2.94912E-4	-0.373848	2.985074626865672E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Naturalalphainterferon	drug:2473	GSE5542	DB05258	2.82357E-4	0.00109174	-0.132242	2.260397830018083E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Cytarabine	drug:3373	GSE6930	DB00987	2.83115E-4	0.0032111	-0.620136	4.29553264604811E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Curcumin	drug:3259	GSE10896		0.00113514	0.00538689	-0.294781	2.500625156289073E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Puromycin,ec50,1d	drug:3268	GSE6930		0.00128738	0.00317833	-0.20713	1.883593897155773E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Estradiol	drug:2733	GSE26834	DB00783	0.00164147	0.00847549	-0.0942368	4.355400696864111E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Doxorubicin	drug:3262	GSE6930	DB00997	0.00179915	0.00554576	-0.832474	2.345215759849906E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Bisphenola	drug:2661	GSE17624		0.00363423	0.0097679	-0.140048	1.650982334489021E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Bisphenola	drug:2659	GSE17624		0.00377047	0.0272413	-0.365405	3.891050583657588E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Alfacalcidol	drug:3363	GSE15947	DB01436	0.00409727	0.0384406	-0.431087	7.936507936507937E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Gefitinib	drug:3474	GSE53180	DB00317	0.00410712	0.0155526	-1.26104	1.396453009356235E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Doxorubicin	drug:3264	GSE6930	DB00997	0.00595874	0.0297606	-0.57714	6.609385327164573E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Vx	drug:3376	GSE33606		0.00633376	0.0213479	-0.19711	2.715177844148792E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Alfacalcidol	drug:3364	GSE15947	DB01436	0.00686567	0.0447991	-0.136011	5.630630630630631E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.00709646	0.0193178	-0.238811	2.035002035002035E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Bisphenola	drug:2663	GSE17624		0.0202897	0.0371356	-0.113572	1.36332651670075E-4
RNF38	152006	Novel DORGE-OG	0.67623093237294	Aminolevulinicacid	drug:2575	GSE8920	DB00855	0.0217653	0.0387163	-0.0123524	2.420721374969741E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Actinomycind	drug:3098	GSE6400		6.56153E-11	2.19917E-8	-1.81977	2.004008016032064E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Dasatinib	drug:3306	GSE59357	DB01254	3.44083E-9	5.85422E-8	-0.321748	2.271694684234439E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Dexamethasone	drug:3169	GSE34313	DB01234	2.97679E-5	3.53584E-4	-0.663989	3.770739064856712E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Adenosinetriphosphate	drug:3219	GSE30903		3.46771E-5	6.22285E-4	-0.351718	2.371916508538899E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Diclofenac	drug:3053	GSE54255	DB00586	7.1487E-5	2.81676E-4	-0.398818	1.710863986313088E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Ribavirin	drug:2481	GSE23031	DB00811	8.21718E-5	4.90576E-4	-0.310129	2.162629757785467E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	R1881	drug:3048	GSE22606		9.35425E-5	8.9552E-4	-0.498293	2.794857462269424E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Doxorubicin	drug:3179	GSE58074	DB00997	2.23403E-4	0.00142155	-0.385649	2.956830277942046E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Bpde	drug:3379	GSE19510		2.41183E-4	8.77872E-4	-0.241087	1.528584530724549E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Estradiol	drug:3203	GSE12446	DB00783	2.68796E-4	0.00314342	-0.316547	4.873294346978557E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Vemurafenib	drug:2563	GSE37441	DB08881	3.42513E-4	0.00825142	-0.354117	0.001051524710830704
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	R1881	drug:3049	GSE22606		3.67634E-4	0.0037588	-0.401051	3.690036900369004E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Bicalutamide	drug:3088	GSE7708	DB01128	6.25947E-4	0.00192027	-0.203933	2.458814851241702E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Lipopolysaccharide	drug:2475	GSE40885		6.93022E-4	0.0113912	-0.445217	7.132667617689016E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Imatinib	drug:2526	GSE22433	DB00619	9.00938E-4	0.00457738	-0.333704	2.70929287455974E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Lipopolysaccharide	drug:3486	GSE5504		9.3876E-4	0.0133578	-0.318333	3.757985719654265E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Chlorpyrifos	drug:3571	GSE5023		0.00121205	0.00504935	-0.280681	1.469723691945914E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	4-hydroxynonenal	drug:3081	GSE2397		0.00158163	0.00825737	-0.0345332	2.245677071637099E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Harman	drug:3482	GSE5080		0.00293938	0.00924076	-0.148877	1.529519730804527E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Tibolone	drug:3204	GSE12446		0.00345264	0.0384569	-0.237616	9.823182711198428E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Lipopolysaccharide	drug:3484	GSE5504		0.00461983	0.0379357	-1.495	6.285355122564425E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Estradiol	drug:2731	GSE8597	DB00783	0.00496326	0.0294602	-0.179012	4.692632566870014E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Interferonbeta-1b	drug:3343	GSE26104	DB00068	0.00531646	0.0112202	-0.0895833	1.352265043948614E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Ubiquinol	drug:3449	GSE19627		0.00618045	0.0463115	-0.482526	7.132667617689016E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	4-hydroxynonenal	drug:3079	GSE2397		0.00692012	0.0266485	-0.14135	2.482621648460775E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Cyfluthrin	drug:3572	GSE5023		0.00729155	0.0207146	-0.256589	1.851166234727879E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	4-hydroxynonenal	drug:3082	GSE2397		0.00851948	0.0214733	-0.257226	2.074258452603194E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Vx	drug:3376	GSE33606		0.00878135	0.0280122	-0.148292	2.715177844148792E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.013395	0.0356866	-0.124873	2.196354052273227E-4
IRF2BP2	359948	Novel DORGE-OG	0.969251183502453	Gefitinib	drug:3474	GSE53180	DB00317	0.016644	0.044398	-1.08242	1.396453009356235E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Mesalazine	drug:3195	GSE38713	DB00244	1.50139E-6	1.05922E-4	-0.653234	3.681885125184094E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Calcitriol	drug:3129	GSE52819		4.38554E-6	2.40055E-4	-0.39948	2.844950213371266E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Bicalutamide	drug:3088	GSE7708	DB01128	5.51997E-6	3.82552E-5	-0.953292	2.458814851241702E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Bisphenola	drug:2653	GSE17624		5.51247E-5	0.00991694	-0.331697	0.003215434083601286
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Gefitinib	drug:3474	GSE53180	DB00317	3.94957E-4	0.00370587	-1.97544	1.396453009356235E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Doxycycline	drug:2573	GSE11422	DB00254	4.81868E-4	0.021644	-0.0823124	0.001430615164520744
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Calcitriol	drug:3126	GSE52819		9.99959E-4	0.00668168	-0.31079	3.351206434316354E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Quercetin	drug:3182	GSE13899		0.00124249	0.026138	-0.266465	7.955449482895784E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	R1881	drug:3048	GSE22606		0.00126599	0.00662551	-0.7411	2.794857462269424E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Pioglitazone	drug:2796	GSE8157	DB01132	0.0016262	0.00660333	-0.259117	1.512401693889897E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Puromycin,ec50,3d	drug:3269	GSE6930		0.00232551	0.0200162	-1.30624	5.420054200542005E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Etanercept	drug:2597	GSE36177	DB00005	0.00314654	0.0267969	-0.195746	8.375209380234506E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Vanadiumpentoxide	drug:3556	GSE5339		0.00457424	0.0206189	-0.182852	4.833252779120348E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Fgfr-specificpd173074inhibitor	drug:3244	GSE52452		0.00536778	0.0173442	-0.28095	2.196354052273227E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Argyrina	drug:3054	GSE8565		0.00659965	0.0219156	-0.418271	2.183882943874208E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	Puromycin,ec50,1d	drug:3268	GSE6930		0.0072781	0.0145828	-1.17669	1.883593897155773E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	4-hydroxynonenal	drug:3081	GSE2397		0.00790914	0.026398	-0.39625	2.245677071637099E-4
ZBTB7B	51043	Novel DORGE-OG	0.974501784588456	4-hydroxynonenal	drug:3079	GSE2397		0.0117701	0.0392686	-0.542429	2.482621648460775E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Doxorubicin	drug:3263	GSE6930	DB00997	4.27278E-13	5.01316E-12	-0.153273	1.777777777777778E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Cadmium	drug:3402	GSE9951		7.44451E-7	5.45894E-5	-0.587176	1.126126126126126E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Cytarabine	drug:3375	GSE6930	DB00987	9.77679E-7	3.61071E-6	-0.580518	1.591596371160274E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Abiraterone	drug:3300	GSE49244	DB05812	1.94157E-6	2.11146E-4	-0.518946	3.646973012399708E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Cediranib	drug:2642	GSE32569		3.79013E-5	7.35473E-5	-0.041496	1.196601651310279E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Vanadiumpentoxide	drug:3558	GSE5339		3.84166E-5	1.55467E-4	-0.499338	2.693965517241379E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Cisplatin	drug:3155	GSE47856	DB00515	1.02474E-4	0.00276394	-0.302983	3.059039461609055E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Cytarabine	drug:3373	GSE6930	DB00987	1.26232E-4	0.00200586	-0.611738	4.29553264604811E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Adenosinetriphosphate	drug:3220	GSE30903		1.86254E-4	0.00171391	-0.193091	2.064409578860446E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Gefitinib	drug:3474	GSE53180	DB00317	1.94526E-4	0.00272824	-2.12977	1.396453009356235E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Puromycin,ec50,1d	drug:3268	GSE6930		2.60233E-4	7.98357E-4	-0.357034	1.883593897155773E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Vanadiumpentoxide	drug:3557	GSE5339		5.15255E-4	0.00300047	-0.573991	4.025764895330113E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Calcitriol	drug:3126	GSE52819		7.08269E-4	0.00519355	-0.332983	3.351206434316354E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Celecoxib	drug:2501	GSE54657	DB00482	8.35759E-4	0.00721174	-0.382873	3.041362530413625E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Interferongamma-1b	drug:2476	GSE5542	DB00033	0.00140982	0.00393772	-0.253089	2.321262766945218E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Gamma-tocotrienol	drug:3242	GSE21946		0.00272736	0.0204986	-0.328788	6.858710562414266E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Chlorpyrifos	drug:3571	GSE5023		0.00354	0.0113167	-0.231837	1.469723691945914E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	3,3',4,4'-tetrachlorobiphenyl	drug:3273	GSE6878		0.00431837	0.0306961	-0.241918	4.580852038479157E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Vanadiumpentoxide	drug:3556	GSE5339		0.0067174	0.0268229	-0.227026	4.833252779120348E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Bexarotene	drug:2681	GSE12791	DB00307	0.0103726	0.0328925	-0.33065	4.065040650406504E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		0.0133514	0.0317257	-0.172517	2.035002035002035E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Adenosinetriphosphate	drug:3219	GSE30903		0.0138006	0.0388657	-0.300436	2.371916508538899E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Doxorubicin	drug:3265	GSE6930	DB00997	0.0173857	0.032562	-1.13162	1.986886548778065E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Doxorubicin	drug:3262	GSE6930	DB00997	0.0178328	0.0381384	-0.548335	2.345215759849906E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Apratoxina	drug:3070	GSE2742		0.0197599	0.048605	-0.142888	6.872852233676976E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Tretinoin	drug:2828	GSE23702	DB00755	0.0217837	0.0272472	-0.06	1.307018690367272E-4
BAHD1	22893	Novel DORGE-OG	0.928722726197534	Bpde	drug:3379	GSE19510		0.0251241	0.0437438	-0.134369	1.528584530724549E-4
ETV1	2115	CGC-OG	0.761829244016603	Doxorubicin	drug:2720	GSE12972	DB00997	1.8477E-21	5.1347E-21	-0.195609	1.432254368375824E-4
ETV1	2115	CGC-OG	0.761829244016603	Plx4032	drug:2557	GSE50649	DB05238	3.54772E-11	2.27007E-8	-2.41217	3.202049311559398E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2513	GSE1922	DB00619	3.23864E-9	1.60885E-7	-1.17662	2.955082742316785E-4
ETV1	2115	CGC-OG	0.761829244016603	Nickel	drug:3531	GSE6907		6.15701E-9	1.03015E-6	-1.33022	3.223726627981947E-4
ETV1	2115	CGC-OG	0.761829244016603	Naturalalphainterferon	drug:2473	GSE5542	DB05258	1.33187E-8	4.26727E-7	-0.247331	2.260397830018083E-4
ETV1	2115	CGC-OG	0.761829244016603	Antimony	drug:3532	GSE6907		5.46062E-8	4.90996E-7	-0.274789	3.162555344718533E-4
ETV1	2115	CGC-OG	0.761829244016603	Cytarabine	drug:3375	GSE6930	DB00987	1.15577E-7	6.16853E-7	-1.19653	1.591596371160274E-4
ETV1	2115	CGC-OG	0.761829244016603	Vemurafenib	drug:2495	GSE42872		1.96311E-7	3.51206E-6	-1.27772	1.623903864891198E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2764	GSE24493	DB00619	2.81346E-7	6.56617E-6	-0.747616	1.449275362318841E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2519	GSE1922	DB00619	4.03184E-7	5.50949E-6	-0.696612	3.439972480220158E-4
ETV1	2115	CGC-OG	0.761829244016603	Cediranib	drug:2642	GSE32569		1.8952E-6	4.77071E-6	-0.601623	1.196601651310279E-4
ETV1	2115	CGC-OG	0.761829244016603	Diclofenac	drug:3053	GSE54255	DB00586	1.96212E-6	1.43023E-5	-0.277673	1.710863986313088E-4
ETV1	2115	CGC-OG	0.761829244016603	Plx4032	drug:2558	GSE50649	DB05238	2.85777E-6	6.25979E-5	-1.16394	3.328894806924101E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2517	GSE1922	DB00619	3.5843E-6	3.07153E-5	-0.507965	2.721829069134459E-4
ETV1	2115	CGC-OG	0.761829244016603	Plx4032	drug:2567	GSE24862	DB05238	4.66628E-6	0.00260139	-1.64	0.001901140684410646
ETV1	2115	CGC-OG	0.761829244016603	1,25dihydroxyvitamind	drug:2493	GSE15947		5.59497E-6	2.30034E-4	-0.415148	7.604562737642585E-4
ETV1	2115	CGC-OG	0.761829244016603	Mln4924	drug:2647	GSE30531		7.59213E-6	0.00122301	-1.56019	4.185851820845542E-4
ETV1	2115	CGC-OG	0.761829244016603	Ribavirin	drug:2481	GSE23031	DB00811	1.16397E-5	1.10258E-4	-0.643754	2.162629757785467E-4
ETV1	2115	CGC-OG	0.761829244016603	Plx4032	drug:2565	GSE24862	DB05238	1.19634E-5	0.010719	-1.415	5.02008032128514E-4
ETV1	2115	CGC-OG	0.761829244016603	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	drug:3046	GSE29159		1.54917E-5	2.39785E-4	-0.251198	2.035002035002035E-4
ETV1	2115	CGC-OG	0.761829244016603	Calcitriol	drug:3170	GSE5145	DB00136	1.95098E-5	0.00331635	-0.55786	0.005
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2527	GSE19567	DB00619	2.1273E-5	1.32149E-4	-1.00005	3.75234521575985E-4
ETV1	2115	CGC-OG	0.761829244016603	Y15	drug:2554	GSE43452		2.14524E-5	9.57078E-4	-0.565326	5.399568034557236E-4
ETV1	2115	CGC-OG	0.761829244016603	Plx4032	drug:2568	GSE24862	DB05238	2.27205E-5	0.00642757	-1.295	0.002217294900221729
ETV1	2115	CGC-OG	0.761829244016603	Chromium	drug:3534	GSE6907		3.99349E-5	2.65807E-4	-1.53484	3.648303538854433E-4
ETV1	2115	CGC-OG	0.761829244016603	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	drug:3527	GSE6907		6.77636E-5	3.19286E-4	-2.11772	4.178854993731718E-4
ETV1	2115	CGC-OG	0.761829244016603	Bisphenola	drug:2662	GSE17624		8.42526E-5	4.33989E-4	-0.264884	1.66333998669328E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2512	GSE1922	DB00619	9.66764E-5	8.77019E-4	-0.541515	5.665722379603399E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2520	GSE1922	DB00619	1.13795E-4	8.09764E-4	-0.552902	4.578754578754579E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2516	GSE1922	DB00619	1.29459E-4	7.86157E-4	-0.314621	3.624501631025734E-4
ETV1	2115	CGC-OG	0.761829244016603	Alfacalcidol	drug:3364	GSE15947	DB01436	1.34813E-4	0.00252854	-0.559676	5.630630630630631E-4
ETV1	2115	CGC-OG	0.761829244016603	Doxorubicin	drug:3262	GSE6930	DB00997	1.36835E-4	6.78577E-4	-1.34893	2.345215759849906E-4
ETV1	2115	CGC-OG	0.761829244016603	Estradiol	drug:3203	GSE12446	DB00783	1.43514E-4	0.00201181	-0.636521	4.873294346978557E-4
ETV1	2115	CGC-OG	0.761829244016603	Doxorubicin	drug:3265	GSE6930	DB00997	1.50321E-4	6.13603E-4	-0.975947	1.986886548778065E-4
ETV1	2115	CGC-OG	0.761829244016603	Mercury	drug:3533	GSE6907		2.155E-4	9.36283E-4	-1.71104	4.235493434985176E-4
ETV1	2115	CGC-OG	0.761829244016603	Cadmium	drug:3402	GSE9951		2.54314E-4	5.79189E-4	-0.00437706	1.126126126126126E-4
ETV1	2115	CGC-OG	0.761829244016603	Puromycin,ec50,5d	drug:3270	GSE6930		2.54587E-4	7.28938E-4	-0.715464	1.931993817619784E-4
ETV1	2115	CGC-OG	0.761829244016603	Mln4924	drug:2646	GSE30531		3.06878E-4	0.0416639	-0.981794	0.007874015748031496
ETV1	2115	CGC-OG	0.761829244016603	Doxorubicin	drug:3264	GSE6930	DB00997	3.56103E-4	0.00452361	-0.733057	6.609385327164573E-4
ETV1	2115	CGC-OG	0.761829244016603	Cisplatin	drug:3153	GSE47856	DB00515	3.75706E-4	0.00163885	-0.54509	1.68947457340767E-4
ETV1	2115	CGC-OG	0.761829244016603	Interferongamma-1b	drug:2476	GSE5542	DB00033	4.36473E-4	0.00146533	-0.20343	2.321262766945218E-4
ETV1	2115	CGC-OG	0.761829244016603	Bisphenola	drug:2661	GSE17624		4.62913E-4	0.00174192	-0.198125	1.650982334489021E-4
ETV1	2115	CGC-OG	0.761829244016603	Cisplatin	drug:3152	GSE47856	DB00515	5.48409E-4	0.00254688	-0.212557	2.660281989890929E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2457	GSE1922	DB00619	6.52342E-4	0.00605169	-0.393771	6.561679790026247E-4
ETV1	2115	CGC-OG	0.761829244016603	Imatinib	drug:2515	GSE1922	DB00619	8.02572E-4	0.00377409	-0.148679	4.04040404040404E-4
ETV1	2115	CGC-OG	0.761829244016603	Nilotinib	drug:2528	GSE19567	DB04868	8.47424E-4	0.00570113	-1.41068	6.688963210702341E-4
ETV1	2115	CGC-OG	0.761829244016603	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	drug:3101	GSE6400		8.55218E-4	0.00365955	-0.24048	2.575991756826378E-4
ETV1	2115	CGC-OG	0.761829244016603	Cisplatin	drug:3143	GSE47856	DB00515	8.62246E-4	0.0087359	-0.505894	4.547521600727603E-4
ETV1	2115	CGC-OG	0.761829244016603	4-hydroxynonenal	drug:3081	GSE2397		8.69074E-4	0.0053959	-0.322314	2.245677071637099E-4
ETV1	2115	CGC-OG	0.761829244016603	Puromycin,ec50,1d	drug:3268	GSE6930		0.00106638	0.00269992	-0.400236	1.883593897155773E-4
ETV1	2115	CGC-OG	0.761829244016603	Alfacalcidol	drug:3363	GSE15947	DB01436	0.00108857	0.0167263	-0.467951	7.936507936507937E-4
ETV1	2115	CGC-OG	0.761829244016603	Isotretinoin	drug:2772	GSE10432	DB00982	0.00182717	0.00556138	-0.194839	3.871467286101432E-4
ETV1	2115	CGC-OG	0.761829244016603	Sulforaphane	drug:3445	GSE28813		0.0030663	0.0129655	-1.0614	6.353240152477764E-4
