Gene	GeneID	Gene_type	DORGE-OG_score	Drug_Name	Cell_Line	Time	Dose	p-value	q-value	Fold_Change	Specificity
UBE2H	7328	Novel DORGE-OG	0.817015434305544	lycorine	MCF7	6h	12.4μM	0.00573752	0.0299666	-0.471526	8.230452674897119E-4
UBE2H	7328	Novel DORGE-OG	0.817015434305544	fulvestrant	MCF7	6h	0.01μM	0.00676838	0.0635034	-0.211614	0.002358490566037736
UBE2H	7328	Novel DORGE-OG	0.817015434305544	methotrexate	MCF7	6h	8.8μM	0.00789494	0.0484664	-0.299762	0.001213592233009709
UBE2H	7328	Novel DORGE-OG	0.817015434305544	LM-1685	MCF7	6h	10.0μM	0.00879301	0.574385	-0.491178	0.5
PRCC	5546	Novel DORGE-OG	0.900302030431021	helveticoside	MCF7	6h	7.4μM	0.00800637	0.023437	-0.510651	5.701254275940707E-4
MBNL1	4154	Novel DORGE-OG	0.767796968663434	tanespimycin	MCF7	6h	1.0μM	1.19562E-7	5.39721E-7	-0.216203	5.461496450027307E-4
MBNL1	4154	Novel DORGE-OG	0.767796968663434	alvespimycin	MCF7	6h	0.1μM	2.01493E-5	1.90484E-4	-0.356855	6.574621959237344E-4
MBNL1	4154	Novel DORGE-OG	0.767796968663434	geldanamycin	MCF7	6h	1.0μM	6.1057E-4	0.00270902	-0.216671	7.468259895444362E-4
MBNL1	4154	Novel DORGE-OG	0.767796968663434	LY-294002	PC3	6h	10.0μM	0.00544385	0.026394	-0.284089	0.001324503311258278
MBNL1	4154	Novel DORGE-OG	0.767796968663434	trichostatinA	MCF7	6h	0.1μM	0.00545494	0.00846091	-0.0732448	2.495632642874969E-4
NEDD8	4738	Novel DORGE-OG	0.763742493185665	trichostatinA	HL60	6h	0.1μM	2.30422E-15	2.35835E-14	-0.512152	3.424657534246575E-4
NEDD8	4738	Novel DORGE-OG	0.763742493185665	trichostatinA	MCF7	6h	0.1μM	5.25443E-8	1.004E-7	-0.196014	2.495632642874969E-4
NEDD8	4738	Novel DORGE-OG	0.763742493185665	trichostatinA	HL60	6h	1.0μM	1.01788E-5	4.77504E-5	-0.746807	3.90777647518562E-4
NEDD8	4738	Novel DORGE-OG	0.763742493185665	trichostatinA	MCF7	6h	1.0μM	9.57851E-4	0.00189634	-0.159433	2.967359050445104E-4
NEDD8	4738	Novel DORGE-OG	0.763742493185665	valproicacid	HL60	6h	1000.0μM	0.00168976	0.0369462	-0.38801	0.0024330900243309
NEDD8	4738	Novel DORGE-OG	0.763742493185665	trichostatinA	PC3	6h	0.1μM	0.00240871	0.00439653	-0.179177	2.745744096650192E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	tanespimycin	MCF7	6h	1.0μM	0.0	0.0	-1.83377	5.461496450027307E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-2.73827	2.495632642874969E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	trichostatinA	MCF7	6h	1.0μM	3.77874E-37	1.55667E-35	-1.2527	2.967359050445104E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	alvespimycin	MCF7	6h	0.1μM	4.37275E-29	9.0669E-26	-1.90228	6.574621959237344E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	geldanamycin	MCF7	6h	1.0μM	6.3959E-28	2.84184E-25	-1.69671	7.468259895444362E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	6.18501E-24	4.27487E-21	-1.51303	7.874015748031496E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	valproicacid	MCF7	6h	500.0μM	1.3086E-12	5.42677E-9	-0.915696	0.002066115702479339
MLLT11	10962	Novel DORGE-OG	0.903426354686775	trichostatinA	HL60	6h	0.1μM	3.74046E-11	2.53046E-10	-0.75536	3.424657534246575E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	monorden	MCF7	6h	0.1μM	2.80781E-10	3.17563E-7	-1.66057	0.004464285714285714
MLLT11	10962	Novel DORGE-OG	0.903426354686775	valproicacid	MCF7	6h	1000.0μM	8.74603E-10	2.72023E-6	-0.908416	0.001988071570576541
MLLT11	10962	Novel DORGE-OG	0.903426354686775	tanespimycin	PC3	6h	1.0μM	9.40273E-9	5.57044E-7	-1.25194	9.9601593625498E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	phenoxybenzamine	MCF7	6h	11.8μM	1.67547E-7	2.57022E-6	-1.39663	6.389776357827476E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	valproicacid	MCF7	6h	200.0μM	1.05319E-6	5.23179E-4	-0.589777	0.006172839506172839
MLLT11	10962	Novel DORGE-OG	0.903426354686775	15-deltaprostaglandinJ2	HL60	6h	10.0μM	3.46612E-5	4.34698E-4	-1.49155	7.057163020465773E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	fulvestrant	MCF7	6h	1.0μM	6.50184E-5	6.13263E-4	-0.324784	7.178750897343862E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	prochlorperazine	HL60	6h	10.0μM	5.49906E-4	0.0297784	-1.22041	0.004761904761904762
MLLT11	10962	Novel DORGE-OG	0.903426354686775	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00122226	0.0407672	-0.963053	0.005
MLLT11	10962	Novel DORGE-OG	0.903426354686775	dipyridamole	MCF7	6h	8.0μM	0.00337866	0.130949	-0.746652	0.02222222222222222
MLLT11	10962	Novel DORGE-OG	0.903426354686775	sirolimus	HL60	6h	0.1μM	0.00346301	0.132973	-0.699628	0.02
MLLT11	10962	Novel DORGE-OG	0.903426354686775	famprofazone	MCF7	6h	10.6μM	0.00406285	0.2763	-0.573149	0.125
MLLT11	10962	Novel DORGE-OG	0.903426354686775	fulvestrant	MCF7	6h	0.01μM	0.00714561	0.0661447	-0.28777	0.002358490566037736
MLLT11	10962	Novel DORGE-OG	0.903426354686775	tretinoin	HL60	6h	1.0μM	0.00823568	0.0457207	-0.721441	8.237232289950577E-4
MLLT11	10962	Novel DORGE-OG	0.903426354686775	pramocaine	MCF7	6h	12.2μM	0.00837382	0.962864	-0.531214	0.0
MLLT11	10962	Novel DORGE-OG	0.903426354686775	demeclocycline	MCF7	6h	8.0μM	0.00918281	0.999838	-0.628444	0.0
RGS3	5998	Novel DORGE-OG	0.829650812998898	cephaeline	MCF7	6h	6.0μM	9.61341E-7	4.26383E-6	-0.557282	3.554923569143263E-4
RGS3	5998	Novel DORGE-OG	0.829650812998898	trichostatinA	HL60	6h	0.1μM	0.00445732	0.0115576	-0.122669	3.424657534246575E-4
COX5A	9377	Novel DORGE-OG	0.829098226734243	trichostatinA	MCF7	6h	0.1μM	7.83401E-18	1.84589E-17	-0.238062	2.495632642874969E-4
COX5A	9377	Novel DORGE-OG	0.829098226734243	trichostatinA	MCF7	6h	1.0μM	3.07085E-4	6.30436E-4	-0.156455	2.967359050445104E-4
COX5A	9377	Novel DORGE-OG	0.829098226734243	trichostatinA	PC3	6h	0.1μM	0.00326636	0.00590995	-0.121052	2.745744096650192E-4
DGKZ	8525	Novel DORGE-OG	0.848583332839298	trichostatinA	PC3	6h	0.1μM	4.62532E-6	9.97636E-6	-0.265002	2.745744096650192E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	PC3	6h	0.1μM	0.0	0.0	-0.952857	2.745744096650192E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-0.774984	2.495632642874969E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	MCF7	6h	1.0μM	8.01443E-21	4.2124E-20	-0.567176	2.967359050445104E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	PC3	6h	1.0μM	7.97012E-13	5.68882E-12	-0.632437	3.663003663003663E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	HL60	6h	0.1μM	4.8118E-9	2.636E-8	-0.309593	3.424657534246575E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	LY-294002	HL60	6h	10.0μM	9.64696E-8	3.88407E-6	-0.528616	7.627765064836003E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	tanespimycin	MCF7	6h	1.0μM	1.11097E-7	5.03151E-7	-0.219055	5.461496450027307E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	tanespimycin	HL60	6h	1.0μM	4.55834E-6	3.83436E-5	-0.382175	5.966587112171838E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	alvespimycin	MCF7	6h	0.1μM	5.04355E-6	5.55773E-5	-0.353008	6.574621959237344E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	trichostatinA	HL60	6h	1.0μM	9.86919E-6	4.64565E-5	-0.605682	3.90777647518562E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	fulvestrant	MCF7	6h	1.0μM	3.03593E-4	0.00234451	-0.194919	7.178750897343862E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	LY-294002	MCF7	6h	10.0μM	4.92417E-4	0.00157728	-0.157236	4.627487274409995E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	geldanamycin	MCF7	6h	1.0μM	7.11994E-4	0.00311022	-0.233182	7.468259895444362E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	15-deltaprostaglandinJ2	HL60	6h	10.0μM	0.00114944	0.00740941	-0.453911	7.057163020465773E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	wortmannin	MCF7	6h	0.01μM	0.00164961	0.0125139	-0.209143	0.001040582726326743
USP9X	8239	Novel DORGE-OG	0.863448948255527	geldanamycin	HL60	6h	1.0μM	0.00360961	0.0268905	-0.369271	0.00141643059490085
USP9X	8239	Novel DORGE-OG	0.863448948255527	sirolimus	MCF7	6h	0.1μM	0.00409258	0.0158616	-0.140755	7.855459544383347E-4
USP9X	8239	Novel DORGE-OG	0.863448948255527	meclozine	MCF7	6h	8.6μM	0.00424489	0.129438	-0.25495	0.00980392156862745
USP9X	8239	Novel DORGE-OG	0.863448948255527	haloperidol	MCF7	6h	10.6μM	0.00438429	0.330575	-0.321298	0.03125
USP9X	8239	Novel DORGE-OG	0.863448948255527	wortmannin	HL60	6h	0.01μM	0.00528274	0.192735	-0.309845	0.05555555555555555
USP9X	8239	Novel DORGE-OG	0.863448948255527	azathioprine	MCF7	6h	14.4μM	0.00715153	0.549557	-0.307798	0.25
OXR1	55074	Novel DORGE-OG	0.69993425584477	LY-294002	MCF7	6h	10.0μM	4.56376E-9	3.01368E-8	-0.409695	4.627487274409995E-4
OXR1	55074	Novel DORGE-OG	0.69993425584477	estradiol	MCF7	6h	0.1μM	1.87539E-4	0.0249009	-0.379398	0.01492537313432836
OXR1	55074	Novel DORGE-OG	0.69993425584477	cephaeline	MCF7	6h	6.0μM	5.15648E-4	0.00143196	-0.699086	3.554923569143263E-4
OXR1	55074	Novel DORGE-OG	0.69993425584477	LY-294002	PC3	6h	10.0μM	6.86537E-4	0.00478225	-0.486235	0.001324503311258278
OXR1	55074	Novel DORGE-OG	0.69993425584477	wortmannin	MCF7	6h	0.01μM	7.95684E-4	0.00689833	-0.33197	0.001040582726326743
OXR1	55074	Novel DORGE-OG	0.69993425584477	trichostatinA	MCF7	6h	0.1μM	0.00116487	0.00189465	-0.134785	2.495632642874969E-4
OXR1	55074	Novel DORGE-OG	0.69993425584477	methotrexate	MCF7	6h	8.8μM	0.0037807	0.0275869	-0.407145	0.001213592233009709
OXR1	55074	Novel DORGE-OG	0.69993425584477	tacrolimus	MCF7	6h	1.0μM	0.00486052	0.134079	-0.50971	0.0
OXR1	55074	Novel DORGE-OG	0.69993425584477	aciclovir	MCF7	6h	17.8μM	0.00766837	0.601001	-0.543452	0.0
OXR1	55074	Novel DORGE-OG	0.69993425584477	trichostatinA	MCF7	6h	1.0μM	0.00929252	0.01675	-0.157939	2.967359050445104E-4
OXR1	55074	Novel DORGE-OG	0.69993425584477	thioridazine	HL60	6h	10.0μM	0.00935852	0.0590599	-0.469784	0.001626016260162602
ERBB3	2065	CGC-OG	0.956076382194784	trichostatinA	PC3	6h	0.1μM	3.57175E-24	1.46606E-23	-0.618322	2.745744096650192E-4
ERBB3	2065	CGC-OG	0.956076382194784	LY-294002	MCF7	6h	10.0μM	7.98513E-22	3.6658E-20	-0.693667	4.627487274409995E-4
ERBB3	2065	CGC-OG	0.956076382194784	wortmannin	MCF7	6h	0.01μM	1.72355E-12	2.97815E-10	-0.707205	0.001040582726326743
ERBB3	2065	CGC-OG	0.956076382194784	fulvestrant	MCF7	6h	1.0μM	7.87826E-7	1.2267E-5	-0.356656	7.178750897343862E-4
ERBB3	2065	CGC-OG	0.956076382194784	monastrol	MCF7	6h	100.0μM	1.20887E-5	0.00250659	-0.580361	0.003816793893129771
ERBB3	2065	CGC-OG	0.956076382194784	sirolimus	MCF7	6h	0.1μM	1.34565E-4	7.89683E-4	-0.243318	7.855459544383347E-4
ERBB3	2065	CGC-OG	0.956076382194784	meclozine	MCF7	6h	8.6μM	0.00151516	0.0750999	-0.498178	0.00980392156862745
ERBB3	2065	CGC-OG	0.956076382194784	trichostatinA	HL60	6h	0.1μM	0.0057058	0.0144928	-0.206547	3.424657534246575E-4
ERBB3	2065	CGC-OG	0.956076382194784	LY-294002	PC3	6h	10.0μM	0.00867778	0.0383666	-0.267266	0.001324503311258278
ERBB3	2065	CGC-OG	0.956076382194784	valproicacid	PC3	6h	1000.0μM	0.00972249	0.180803	-0.383982	0.01754385964912281
ARAF	369	CGC-OG	0.876594444963648	digoxigenin	MCF7	6h	10.2μM	6.10174E-4	0.00276445	-0.394794	6.49772579597141E-4
ARAF	369	CGC-OG	0.876594444963648	helveticoside	MCF7	6h	7.4μM	0.00131007	0.00474484	-0.549226	5.701254275940707E-4
ARAF	369	CGC-OG	0.876594444963648	LY-294002	HL60	6h	10.0μM	0.00813502	0.0365503	-0.238627	7.627765064836003E-4
RAF1	5894	CGC-OG	0.92354840511244	cephaeline	MCF7	6h	6.0μM	1.87823E-8	1.18856E-7	-0.859016	3.554923569143263E-4
RAF1	5894	CGC-OG	0.92354840511244	lanatosideC	MCF7	6h	4.0μM	1.17977E-5	6.41221E-5	-0.711781	6.071645415907711E-4
RAF1	5894	CGC-OG	0.92354840511244	tanespimycin	HL60	6h	1.0μM	1.02839E-4	6.23805E-4	-0.324195	5.966587112171838E-4
RAF1	5894	CGC-OG	0.92354840511244	tretinoin	HL60	6h	1.0μM	4.98131E-4	0.00497771	-0.46791	8.237232289950577E-4
RAF1	5894	CGC-OG	0.92354840511244	helveticoside	MCF7	6h	7.4μM	0.00745659	0.022033	-0.36839	5.701254275940707E-4
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	gossypol	MCF7	6h	7.8μM	1.50825E-14	1.44339E-11	-2.07422	0.0017825311942959
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	trichostatinA	MCF7	6h	0.1μM	3.10485E-9	6.11678E-9	-0.230218	2.495632642874969E-4
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	tretinoin	MCF7	6h	1.0μM	9.40344E-8	2.09281E-6	-0.522993	0.001196172248803828
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	15-deltaprostaglandinJ2	MCF7	6h	10.0μM	2.75696E-7	3.56172E-6	-0.687919	7.874015748031496E-4
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	thioridazine	PC3	6h	10.0μM	7.37201E-7	9.17152E-5	-1.25451	0.001677852348993289
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	tanespimycin	PC3	6h	1.0μM	7.60985E-6	1.63513E-4	-0.473288	9.9601593625498E-4
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	meclozine	MCF7	6h	8.6μM	1.53324E-5	0.00454168	-0.944377	0.00980392156862745
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	rottlerin	MCF7	6h	10.0μM	5.3366E-5	0.00327058	-0.63383	0.008849557522123894
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	methylbenzethoniumchloride	MCF7	6h	8.6μM	1.7099E-4	0.00702885	-0.499812	0.003731343283582089
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	loperamide	MCF7	6h	7.8μM	2.81895E-4	0.0104376	-0.747684	0.002469135802469136
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	wortmannin	MCF7	6h	0.01μM	0.001176	0.00953137	-0.354055	0.001040582726326743
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	pirenperone	MCF7	6h	10.2μM	0.00137683	0.120634	-0.571836	0.0
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	fulvestrant	MCF7	6h	1.0μM	0.0015657	0.00943286	-0.279673	7.178750897343862E-4
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	methotrexate	PC3	6h	8.8μM	0.00199514	0.172372	-0.47494	0.3333333333333333
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	15-deltaprostaglandinJ2	PC3	6h	10.0μM	0.00209715	0.0565957	-0.567653	0.005
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	AG-013608	PC3	6h	10.0μM	0.002386	0.112429	-0.496528	0.03448275862068965
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	dipyridamole	MCF7	6h	8.0μM	0.00372872	0.134852	-0.578435	0.02222222222222222
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	testosterone	MCF7	6h	11.6μM	0.00580709	0.276111	-0.524615	0.05882352941176471
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	ethotoin	MCF7	6h	19.6μM	0.00692814	0.191966	-0.406534	0.1666666666666667
ARHGEF2	9181	Novel DORGE-OG	0.833192707668857	valproicacid	MCF7	6h	1000.0μM	0.00728869	0.0751895	-0.298504	0.001988071570576541
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	trichostatinA	MCF7	6h	0.1μM	0.0	0.0	-0.966029	2.495632642874969E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	trichostatinA	PC3	6h	0.1μM	7.88519E-28	3.5829E-27	-1.0421	2.745744096650192E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	trichostatinA	MCF7	6h	1.0μM	7.47536E-22	4.22924E-21	-1.03307	2.967359050445104E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	cephaeline	MCF7	6h	6.0μM	1.00461E-19	4.16611E-17	-2.62907	3.554923569143263E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	LY-294002	MCF7	6h	10.0μM	2.24704E-18	5.7759E-17	-0.87993	4.627487274409995E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	trichostatinA	PC3	6h	1.0μM	7.36655E-15	7.40883E-14	-1.04018	3.663003663003663E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	thioridazine	MCF7	6h	10.0μM	4.26333E-10	1.54186E-8	-1.10854	0.00104602510460251
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	lanatosideC	MCF7	6h	4.0μM	3.40615E-9	4.20396E-8	-1.78335	6.071645415907711E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	helveticoside	MCF7	6h	7.4μM	3.57724E-8	3.86659E-7	-1.57634	5.701254275940707E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	LY-294002	PC3	6h	10.0μM	3.48542E-7	8.67242E-6	-0.847159	0.001324503311258278
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	LY-294002	HL60	6h	10.0μM	8.33745E-7	2.00631E-5	-1.00516	7.627765064836003E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	felodipine	MCF7	6h	10.0μM	1.00594E-6	0.00156436	-1.41505	0.0303030303030303
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	digoxigenin	MCF7	6h	10.2μM	2.21481E-6	1.99814E-5	-1.25665	6.49772579597141E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	tanespimycin	MCF7	6h	1.0μM	3.60465E-4	0.00109087	-0.254781	5.461496450027307E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	troglitazone	MCF7	6h	10.0μM	7.38449E-4	0.12585	-0.446431	0.0303030303030303
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	fluphenazine	MCF7	6h	10.0μM	0.00109761	0.011864	-0.404235	0.002049180327868853
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	6-bromoindirubin-3'-oxime	MCF7	6h	0.5μM	0.00248485	0.125667	-0.488435	0.04166666666666666
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	sirolimus	MCF7	6h	0.1μM	0.00345428	0.0136906	-0.261418	7.855459544383347E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	lycorine	MCF7	6h	12.4μM	0.00452886	0.0251693	-0.853409	8.230452674897119E-4
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	prochlorperazine	MCF7	6h	10.0μM	0.00517546	0.0373913	-0.421528	0.0015600624024961
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	trifluoperazine	MCF7	6h	10.0μM	0.00573608	0.0346084	-0.379492	0.001683501683501683
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	fulvestrant	MCF7	6h	0.01μM	0.00679458	0.0635097	-0.370326	0.002358490566037736
HIST1H1C	3006	Novel DORGE-OG	0.956874678909389	celecoxib	MCF7	6h	10.0μM	0.00805703	0.67082	-0.43021	1.0
NFIX	4784	Novel DORGE-OG	0.895675476265191	trichostatinA	MCF7	6h	1.0μM	0.00204477	0.00393426	-0.166515	2.967359050445104E-4
NFIX	4784	Novel DORGE-OG	0.895675476265191	alvespimycin	MCF7	6h	0.1μM	0.0041455	0.0186255	-0.345025	6.574621959237344E-4
NFIX	4784	Novel DORGE-OG	0.895675476265191	demeclocycline	MCF7	6h	8.0μM	0.00609539	0.999838	-0.469047	0.0
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	cephaeline	MCF7	6h	6.0μM	2.13655E-18	4.74657E-16	-2.7538	3.554923569143263E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	thioridazine	MCF7	6h	10.0μM	2.88299E-10	1.09686E-8	-0.674219	0.00104602510460251
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	thioridazine	HL60	6h	10.0μM	3.70338E-10	4.01074E-7	-1.33708	0.001626016260162602
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	prochlorperazine	MCF7	6h	10.0μM	5.5887E-10	7.5575E-8	-0.48918	0.0015600624024961
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	helveticoside	MCF7	6h	7.4μM	6.30227E-10	1.13798E-8	-1.67365	5.701254275940707E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	lanatosideC	MCF7	6h	4.0μM	1.59462E-9	2.18247E-8	-1.62997	6.071645415907711E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	trifluoperazine	MCF7	6h	10.0μM	3.56423E-9	3.30914E-7	-0.528193	0.001683501683501683
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	digoxigenin	MCF7	6h	10.2μM	1.11462E-7	1.45204E-6	-0.842667	6.49772579597141E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	felodipine	MCF7	6h	10.0μM	1.32048E-7	4.10702E-4	-0.96594	0.0303030303030303
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	fluphenazine	MCF7	6h	10.0μM	3.89201E-7	2.31677E-5	-0.377008	0.002049180327868853
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	cloperastine	MCF7	6h	11.0μM	1.78394E-6	5.41317E-4	-1.08586	0.005780346820809248
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	thioridazine	PC3	6h	10.0μM	3.4301E-6	2.58998E-4	-1.05584	0.001677852348993289
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	fulvestrant	MCF7	6h	1.0μM	2.03665E-5	2.19757E-4	-0.336667	7.178750897343862E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	LY-294002	HL60	6h	10.0μM	2.50183E-5	3.0976E-4	-0.603472	7.627765064836003E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	prochlorperazine	HL60	6h	10.0μM	4.20013E-5	0.00640726	-0.69902	0.004761904761904762
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	rottlerin	MCF7	6h	10.0μM	4.55243E-5	0.00300859	-0.602008	0.008849557522123894
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	loperamide	MCF7	6h	7.8μM	2.3023E-4	0.00912196	-0.409463	0.002469135802469136
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	tretinoin	MCF7	6h	1.0μM	3.13171E-4	0.00306061	-0.204786	0.001196172248803828
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	chlorcyclizine	MCF7	6h	11.8μM	3.16599E-4	0.0504975	-0.755419	0.01612903225806452
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	beta-escin	MCF7	6h	3.2μM	3.78041E-4	0.0691648	-0.616886	0.02083333333333333
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	fulvestrant	MCF7	6h	0.01μM	3.9991E-4	0.00661607	-0.274339	0.002358490566037736
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	trifluoperazine	HL60	6h	10.0μM	5.088E-4	0.0327978	-0.560767	0.0078125
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	methotrexate	MCF7	6h	8.8μM	6.57252E-4	0.007249	-0.519827	0.001213592233009709
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	lycorine	MCF7	6h	12.4μM	6.84114E-4	0.00654697	-0.87525	8.230452674897119E-4
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	ionomycin	MCF7	6h	2.0μM	0.00134946	0.0113284	-0.449087	0.002132196162046908
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	benzamil	MCF7	6h	11.2μM	0.00158351	0.0895473	-0.564973	0.01265822784810127
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	troglitazone	MCF7	6h	10.0μM	0.00257704	0.227383	-0.207315	0.0303030303030303
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	dipyridamole	MCF7	6h	8.0μM	0.00493825	0.148398	-0.28268	0.02222222222222222
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	methylbenzethoniumchloride	MCF7	6h	8.6μM	0.00507586	0.0647016	-0.535362	0.003731343283582089
NFKBIA	4792	Novel DORGE-OG	0.819288918281169	medrysone	MCF7	6h	11.6μM	0.00750044	0.470314	-0.440931	0.3333333333333333
FGF12	2257	Novel DORGE-OG	0.93217829839138	trichostatinA	MCF7	6h	0.1μM	0.00278852	0.00442896	-0.07166	2.495632642874969E-4
FGF12	2257	Novel DORGE-OG	0.93217829839138	trichostatinA	MCF7	6h	1.0μM	0.00525375	0.00970482	-0.0983506	2.967359050445104E-4
SF1	7536	Novel DORGE-OG	0.863081461303038	lanatosideC	MCF7	6h	4.0μM	2.38371E-9	3.11183E-8	-1.16283	6.071645415907711E-4
SF1	7536	Novel DORGE-OG	0.863081461303038	helveticoside	MCF7	6h	7.4μM	2.40912E-9	3.60673E-8	-1.16604	5.701254275940707E-4
SF1	7536	Novel DORGE-OG	0.863081461303038	digoxigenin	MCF7	6h	10.2μM	2.4325E-7	2.88491E-6	-0.976937	6.49772579597141E-4
SF1	7536	Novel DORGE-OG	0.863081461303038	lycorine	MCF7	6h	12.4μM	1.246E-4	0.00231711	-0.71958	8.230452674897119E-4
SF1	7536	Novel DORGE-OG	0.863081461303038	alvespimycin	MCF7	6h	0.1μM	2.57874E-4	0.00175985	-0.356618	6.574621959237344E-4
