Gene	Compound	Cellline	Qvalue	Fold_change	Gene_type
MLLT11	Nilotinib	NA	0.024141	-0.374364	Novel DORGE-OG
MLLT11	Gefitinib	NA	0.0302944	-0.818801	Novel DORGE-OG
RGS3	Dexamethasone	NA	7.42751E-6	-0.936192	Novel DORGE-OG
RGS3	Bicalutamide	NA	1.26955E-5	-0.0642201	Novel DORGE-OG
RGS3	Resveratrol	NA	2.12767E-5	-0.82427	Novel DORGE-OG
RGS3	Cediranib	NA	3.86866E-6	-0.235267	Novel DORGE-OG
RGS3	Lysophosphatidicacid	NA	4.42385E-4	-1.022	Novel DORGE-OG
RGS3	4-hydroxynonenal	NA	5.34338E-4	-0.215389	Novel DORGE-OG
RGS3	Estradiol	NA	0.00107041	-0.186366	Novel DORGE-OG
RGS3	Aplidin	NA	4.23387E-4	-0.203488	Novel DORGE-OG
RGS3	Apratoxina	NA	0.00670418	-0.672559	Novel DORGE-OG
RGS3	Diclofenac	NA	9.77829E-4	-0.559687	Novel DORGE-OG
RGS3	Bisphenola	NA	0.00172993	-0.239447	Novel DORGE-OG
RGS3	Clinafloxacin	NA	0.00987903	-0.69465	Novel DORGE-OG
RGS3	Interferongamma-1b	NA	0.0274117	-0.897357	Novel DORGE-OG
RGS3	Doxorubicin	NA	0.0408524	-1.88054	Novel DORGE-OG
RGS3	Quercetin	NA	0.0420941	-0.215112	Novel DORGE-OG
RGS3	Cisplatin	NA	0.0201891	-0.157367	Novel DORGE-OG
RGS3	Gamma-tocotrienol	NA	0.0384785	-0.223108	Novel DORGE-OG
RGS3	Naturalalphainterferon	NA	0.0174911	-0.657053	Novel DORGE-OG
RGS3	Mk-886	NA	0.0260986	-0.0468808	Novel DORGE-OG
RGS3	Lmp-420	NA	0.0283901	-0.145954	Novel DORGE-OG
RGS3	Aminolevulinicacid	NA	0.0241155	-0.0134086	Novel DORGE-OG
RGS3	Vanadiumpentoxide	NA	0.0219691	-0.117453	Novel DORGE-OG
RGS3	Imatinib	NA	0.0353203	-0.0633071	Novel DORGE-OG
RGS3	Androstanolone	NA	0.0458061	-0.620641	Novel DORGE-OG
COX5A	Doxorubicin	NA	1.55022E-26	-0.0991824	Novel DORGE-OG
COX5A	Vemurafenib	NA	5.23107E-8	-0.447945	Novel DORGE-OG
COX5A	Bisphenola	NA	1.3941E-7	-0.474491	Novel DORGE-OG
COX5A	Tretinoin	NA	5.63934E-6	-0.54	Novel DORGE-OG
COX5A	Aminolevulinicacid	NA	4.82955E-5	-0.127739	Novel DORGE-OG
COX5A	Imatinib	NA	5.14295E-5	-0.561091	Novel DORGE-OG
COX5A	Androstanolone	NA	1.41129E-4	-0.292568	Novel DORGE-OG
COX5A	Cediranib	NA	3.67935E-5	-0.434522	Novel DORGE-OG
COX5A	Chlorpyrifos	NA	4.06292E-4	-0.21031	Novel DORGE-OG
COX5A	Antimony	NA	1.00209E-4	-0.105542	Novel DORGE-OG
COX5A	Etanercept	NA	0.0013244	-0.384225	Novel DORGE-OG
COX5A	Isotretinoin	NA	0.00120949	-0.686299	Novel DORGE-OG
COX5A	Lmp-420	NA	0.00191802	-0.0522809	Novel DORGE-OG
COX5A	Y15	NA	0.0063877	-0.406036	Novel DORGE-OG
COX5A	Carboplatin	NA	0.0115825	-0.198021	Novel DORGE-OG
COX5A	Diclofenac	NA	0.00122002	-0.369379	Novel DORGE-OG
COX5A	Cadmium	NA	0.00110277	-0.553967	Novel DORGE-OG
COX5A	Phorbol12-myristate13-acetate(pma)	NA	0.00560051	-0.587047	Novel DORGE-OG
COX5A	Mk-886	NA	0.00555058	-0.239868	Novel DORGE-OG
COX5A	Cisplatin	NA	0.00432543	-0.16528	Novel DORGE-OG
COX5A	Bexarotene	NA	0.00357973	-0.128658	Novel DORGE-OG
COX5A	Ribavirin	NA	0.00624389	-0.145738	Novel DORGE-OG
COX5A	Fgfr-specificpd173074inhibitor	NA	0.0100656	-0.159167	Novel DORGE-OG
COX5A	4-hydroxynonenal	NA	0.0146434	-0.0981243	Novel DORGE-OG
COX5A	Adenosinetriphosphate	NA	0.0183918	-0.259757	Novel DORGE-OG
COX5A	Interferonbeta-1b	NA	0.0184405	-0.0854167	Novel DORGE-OG
COX5A	Nilotinib	NA	0.039069	-0.367295	Novel DORGE-OG
DGKZ	Doxorubicin	NA	2.43871E-34	-0.355489	Novel DORGE-OG
DGKZ	Imatinib	NA	2.91962E-6	-0.895772	Novel DORGE-OG
DGKZ	Cediranib	NA	7.72576E-7	-0.139628	Novel DORGE-OG
DGKZ	Puromycin,ec50,1d	NA	5.81319E-6	-0.773245	Novel DORGE-OG
DGKZ	1,25dihydroxyvitamind	NA	6.43449E-5	-0.0785568	Novel DORGE-OG
DGKZ	Adenosinetriphosphate	NA	1.21855E-4	-0.659967	Novel DORGE-OG
DGKZ	Cyfluthrin	NA	9.62212E-5	-0.536737	Novel DORGE-OG
DGKZ	Bexarotene	NA	2.21602E-5	-0.485949	Novel DORGE-OG
DGKZ	Chlorpyrifos	NA	1.89231E-4	-0.855855	Novel DORGE-OG
DGKZ	Alfacalcidol	NA	0.00128838	-0.173819	Novel DORGE-OG
DGKZ	4-hydroxytamoxifen	NA	4.6563E-4	-0.481841	Novel DORGE-OG
DGKZ	Curcumin	NA	0.00103304	-0.270445	Novel DORGE-OG
DGKZ	Cycloheximide	NA	3.30611E-4	-0.296668	Novel DORGE-OG
DGKZ	Diclofenac	NA	3.71714E-4	-0.430991	Novel DORGE-OG
DGKZ	Mesalazine	NA	0.00196637	-0.292156	Novel DORGE-OG
DGKZ	Puromycin,ec50,5d	NA	4.54875E-4	-1.26791	Novel DORGE-OG
DGKZ	4-hydroxynonenal	NA	0.00175993	-0.656817	Novel DORGE-OG
DGKZ	Cytarabine	NA	6.91597E-4	-0.362638	Novel DORGE-OG
DGKZ	Calcitriol	NA	0.00405228	-0.273853	Novel DORGE-OG
DGKZ	Apratoxina	NA	0.00754698	-0.0375184	Novel DORGE-OG
DGKZ	Vx	NA	0.00297164	-0.240341	Novel DORGE-OG
DGKZ	Argyrina	NA	0.00490924	-0.669034	Novel DORGE-OG
DGKZ	Bisphenola	NA	0.00428736	-0.384288	Novel DORGE-OG
DGKZ	Interferonbeta-1a	NA	0.0125814	-0.3775	Novel DORGE-OG
DGKZ	Phorbol12-myristate13-acetate(pma)	NA	0.0119066	-0.454372	Novel DORGE-OG
DGKZ	Cisplatin	NA	0.0177794	-0.257657	Novel DORGE-OG
DGKZ	Metformin	NA	0.0237065	-0.242875	Novel DORGE-OG
DGKZ	Nilotinib	NA	0.0393163	-0.303978	Novel DORGE-OG
DGKZ	Interferonbeta-1b	NA	0.0288192	-0.00916667	Novel DORGE-OG
DGKZ	Harman	NA	0.037901	-0.0686362	Novel DORGE-OG
USP9X	Doxorubicin	NA	1.1964E-29	-0.164853	Novel DORGE-OG
USP9X	Naturalalphainterferon	NA	1.83518E-6	-0.378415	Novel DORGE-OG
USP9X	Diclofenac	NA	3.9727E-5	-0.527238	Novel DORGE-OG
USP9X	Interferongamma-1b	NA	5.55018E-5	-0.174375	Novel DORGE-OG
USP9X	Tretinoin	NA	2.63985E-5	-0.466667	Novel DORGE-OG
USP9X	Mk-886	NA	2.76028E-4	-0.38235	Novel DORGE-OG
USP9X	Cetuximab	NA	6.12881E-4	-0.551535	Novel DORGE-OG
USP9X	Nickel	NA	1.2458E-4	-1.14737	Novel DORGE-OG
USP9X	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	2.23931E-4	-0.423418	Novel DORGE-OG
USP9X	Y15	NA	0.00229773	-0.442917	Novel DORGE-OG
USP9X	Alfacalcidol	NA	0.00419639	-0.471603	Novel DORGE-OG
USP9X	Antimony	NA	2.51831E-4	-1.26694	Novel DORGE-OG
USP9X	Lipopolysaccharide	NA	0.00809815	-0.315	Novel DORGE-OG
USP9X	Vanadiumpentoxide	NA	5.39225E-4	-0.325942	Novel DORGE-OG
USP9X	Chromium	NA	9.30571E-4	-0.934796	Novel DORGE-OG
USP9X	Cisplatin	NA	0.00151278	-0.303917	Novel DORGE-OG
USP9X	Carboplatin	NA	0.00598094	-0.208169	Novel DORGE-OG
USP9X	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00294639	-0.0538255	Novel DORGE-OG
USP9X	Quercetin	NA	0.0198177	-0.248893	Novel DORGE-OG
USP9X	Phenol	NA	0.0406037	-1.48813	Novel DORGE-OG
USP9X	Cediranib	NA	0.00146282	-0.175182	Novel DORGE-OG
USP9X	Gefitinib	NA	0.00623524	-1.40187	Novel DORGE-OG
USP9X	Bpde	NA	0.014508	-0.708458	Novel DORGE-OG
USP9X	Cycloheximide	NA	0.0049537	-0.197244	Novel DORGE-OG
USP9X	Actinomycind	NA	0.00628921	-0.189524	Novel DORGE-OG
USP9X	Estradiol	NA	0.0213991	-0.174032	Novel DORGE-OG
USP9X	Vx	NA	0.026449	-0.23749	Novel DORGE-OG
USP9X	Trovafloxacin	NA	0.0324939	-0.921403	Novel DORGE-OG
USP9X	Cadmium	NA	0.00610192	-0.178608	Novel DORGE-OG
USP9X	R1881	NA	0.019619	-0.39239	Novel DORGE-OG
USP9X	Mln4924	NA	0.0335508	-0.507302	Novel DORGE-OG
USP9X	Celecoxib	NA	0.0319512	-0.197148	Novel DORGE-OG
USP9X	Dasatinib	NA	0.025254	-0.157921	Novel DORGE-OG
OXR1	Doxorubicin	NA	1.06114E-13	-0.316102	Novel DORGE-OG
OXR1	Cytarabine	NA	3.3095E-8	-1.28067	Novel DORGE-OG
OXR1	Naturalalphainterferon	NA	2.54117E-7	-0.586138	Novel DORGE-OG
OXR1	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	8.8671E-6	-0.65536	Novel DORGE-OG
OXR1	Aplidin	NA	2.20629E-5	-0.462556	Novel DORGE-OG
OXR1	Lapatinib	NA	2.32518E-4	-0.716925	Novel DORGE-OG
OXR1	Hypochlorousacid	NA	7.25222E-5	-0.159569	Novel DORGE-OG
OXR1	Vanadiumpentoxide	NA	2.19048E-4	-0.971017	Novel DORGE-OG
OXR1	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	3.18095E-4	-0.555171	Novel DORGE-OG
OXR1	Lmp-420	NA	1.37813E-4	-0.0497561	Novel DORGE-OG
OXR1	Cisplatin	NA	0.00110249	-0.531235	Novel DORGE-OG
OXR1	4-hydroxynonenal	NA	0.00149059	-0.0719124	Novel DORGE-OG
OXR1	Tretinoin	NA	3.90459E-4	-0.446667	Novel DORGE-OG
OXR1	Lysophosphatidicacid	NA	0.00434369	-0.489506	Novel DORGE-OG
OXR1	Cetuximab	NA	0.00669072	-0.39217	Novel DORGE-OG
OXR1	Alfacalcidol	NA	0.00897171	-0.273907	Novel DORGE-OG
OXR1	Mesalazine	NA	0.0216822	-0.629338	Novel DORGE-OG
OXR1	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.0300821	-0.295833	Novel DORGE-OG
OXR1	Lipopolysaccharide	NA	0.0140711	-0.31375	Novel DORGE-OG
OXR1	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00470837	-0.34556	Novel DORGE-OG
OXR1	Nitricoxide	NA	0.00571072	-0.678682	Novel DORGE-OG
OXR1	Fgfr-specificpd173074inhibitor	NA	0.00982489	-0.293033	Novel DORGE-OG
OXR1	Mk-886	NA	0.0172994	-0.717897	Novel DORGE-OG
OXR1	Trovafloxacin	NA	0.0219427	-1.30958	Novel DORGE-OG
OXR1	Gefitinib	NA	0.0254458	-0.890347	Novel DORGE-OG
OXR1	Diclofenac	NA	0.0202527	-0.261521	Novel DORGE-OG
OXR1	Plx4032	NA	0.0444346	-0.275633	Novel DORGE-OG
OXR1	Nickel	NA	0.0480148	-0.485582	Novel DORGE-OG
OXR1	4-hydroxytamoxifen	NA	0.0426749	-0.470766	Novel DORGE-OG
ERBB3	Doxorubicin	NA	3.28538E-25	-0.113886	CGC-OG
ERBB3	Diclofenac	NA	8.70354E-8	-1.36647	CGC-OG
ERBB3	Antimony	NA	5.01095E-6	-1.03577	CGC-OG
ERBB3	Puromycin,ec50,5d	NA	2.28205E-5	-0.535363	CGC-OG
ERBB3	Cycloheximide	NA	7.47443E-5	-0.405937	CGC-OG
ERBB3	Nickel	NA	7.60617E-5	-1.51107	CGC-OG
ERBB3	Curcumin	NA	6.43333E-4	-0.414645	CGC-OG
ERBB3	Fgfr-specificpd173074inhibitor	NA	4.32775E-4	-0.372947	CGC-OG
ERBB3	Bortezomib	NA	0.00219814	-0.402012	CGC-OG
ERBB3	Cadmium	NA	2.81776E-4	-0.366892	CGC-OG
ERBB3	2,3-dimethoxy-1,4-naphtoquinone(dmnq)	NA	0.00959188	-0.396	CGC-OG
ERBB3	Mln4924	NA	0.00484812	-1.43334	CGC-OG
ERBB3	Estradiol	NA	0.00285987	-0.299969	CGC-OG
ERBB3	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00157241	-0.101593	CGC-OG
ERBB3	Mesalazine	NA	0.0128192	-0.688834	CGC-OG
ERBB3	Tretinoin	NA	0.0474481	-0.540397	CGC-OG
ERBB3	Mk-886	NA	0.00215571	-0.389267	CGC-OG
ERBB3	Harman	NA	0.00234074	-0.225315	CGC-OG
ERBB3	Cisplatin	NA	0.00619194	-0.376633	CGC-OG
ERBB3	Chromium	NA	0.0020839	-0.415922	CGC-OG
ERBB3	Interferongamma-1b	NA	0.00263623	-0.510986	CGC-OG
ERBB3	Lysophosphatidicacid	NA	0.00900131	-0.449165	CGC-OG
ERBB3	Neocarzinostatin	NA	0.0046402	-0.466088	CGC-OG
ERBB3	Resveratrol	NA	0.00881053	-0.64001	CGC-OG
ERBB3	Promegestone	NA	0.0085125	-0.214986	CGC-OG
ERBB3	Arachidonicacid	NA	0.0231635	-0.411092	CGC-OG
ERBB3	Chlorpyrifos	NA	0.00563195	-0.567159	CGC-OG
ERBB3	Mercury	NA	0.00492963	-0.306228	CGC-OG
ERBB3	Bisphenola	NA	0.00580642	-0.139297	CGC-OG
ERBB3	Naturalalphainterferon	NA	0.00661744	-0.277404	CGC-OG
ERBB3	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0114798	-0.403689	CGC-OG
ERBB3	Cyfluthrin	NA	0.0225312	-0.0215899	CGC-OG
ERBB3	Adenosinetriphosphate	NA	0.0298341	-0.496936	CGC-OG
ERBB3	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0481783	-0.199535	CGC-OG
ERBB3	Puromycin,ec50,1d	NA	0.022457	-0.419905	CGC-OG
ERBB3	Trovafloxacin	NA	0.0385387	-1.07061	CGC-OG
ARAF	Doxorubicin	NA	5.86184E-24	-0.167915	CGC-OG
ARAF	Cediranib	NA	1.88594E-10	-0.0965433	CGC-OG
ARAF	Bexarotene	NA	1.54431E-7	-0.982003	CGC-OG
ARAF	Puromycin,ec50,1d	NA	2.54263E-7	-0.641624	CGC-OG
ARAF	Cytarabine	NA	5.23487E-7	-1.26435	CGC-OG
ARAF	Puromycin,ec50,5d	NA	1.97415E-5	-1.42686	CGC-OG
ARAF	Insulin	NA	0.00285609	-0.113826	CGC-OG
ARAF	Sulforaphane	NA	0.00145988	-0.649851	CGC-OG
ARAF	Clinafloxacin	NA	0.0104709	-0.614662	CGC-OG
ARAF	Neocarzinostatin	NA	0.00590206	-0.37706	CGC-OG
ARAF	Imatinib	NA	0.00422616	-0.241474	CGC-OG
ARAF	Fgfr-specificpd173074inhibitor	NA	0.0103595	-0.223393	CGC-OG
ARAF	Calcitriol	NA	0.0151525	-0.199967	CGC-OG
ARAF	Estradiol	NA	0.0115561	-0.400163	CGC-OG
ARAF	Gamma-tocotrienol	NA	0.0257699	-0.176551	CGC-OG
ARAF	Mln4924	NA	0.0382766	-0.582391	CGC-OG
ARAF	Puromycin,ec50,3d	NA	0.0406662	-0.343969	CGC-OG
ARAF	4-hydroxynonenal	NA	0.0235619	-0.012044	CGC-OG
ARAF	Nickel	NA	0.028504	-0.349833	CGC-OG
ARAF	Dasatinib	NA	0.0352734	-0.129195	CGC-OG
ARAF	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0377819	-0.205382	CGC-OG
RAF1	Cytarabine	NA	4.29696E-8	-1.29589	CGC-OG
RAF1	Tretinoin	NA	2.34232E-6	-0.466667	CGC-OG
RAF1	Bicalutamide	NA	1.02374E-5	-0.325504	CGC-OG
RAF1	Doxorubicin	NA	3.02149E-5	-1.19704	CGC-OG
RAF1	Actinomycind	NA	5.27767E-5	-0.416007	CGC-OG
RAF1	Cycloheximide	NA	4.63466E-5	-0.465221	CGC-OG
RAF1	Vanadiumpentoxide	NA	4.38949E-5	-0.531974	CGC-OG
RAF1	4-hydroxynonenal	NA	2.5742E-4	-1.03988	CGC-OG
RAF1	Aplidin	NA	1.01401E-4	-0.368674	CGC-OG
RAF1	Ribavirin	NA	3.72627E-4	-0.479828	CGC-OG
RAF1	Puromycin,ec50,1d	NA	4.82545E-4	-0.129287	CGC-OG
RAF1	Motexafingadolinium(4h)	NA	0.00252559	-0.212042	CGC-OG
RAF1	Interferonbeta-1a	NA	0.00453379	-0.317917	CGC-OG
RAF1	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.00451981	-0.0273775	CGC-OG
RAF1	Tibolone	NA	0.0219367	-0.275584	CGC-OG
RAF1	Doxycycline	NA	0.0348536	-0.101111	CGC-OG
RAF1	Cisplatin	NA	0.0129674	-0.1524	CGC-OG
RAF1	Estradiol	NA	0.00920141	-0.252645	CGC-OG
RAF1	Bpde	NA	0.00477239	-0.00700553	CGC-OG
RAF1	Gefitinib	NA	0.00968097	-1.18023	CGC-OG
RAF1	Puromycin,ec50,5d	NA	0.00489903	-0.554881	CGC-OG
RAF1	Resveratrol	NA	0.0142081	-0.621893	CGC-OG
RAF1	Gamma-tocotrienol	NA	0.043648	-0.145074	CGC-OG
RAF1	Isotretinoin	NA	0.0227587	-0.114425	CGC-OG
RAF1	Lysophosphatidicacid	NA	0.0477036	-0.256923	CGC-OG
RAF1	Vemurafenib	NA	0.0406086	-0.112067	CGC-OG
ARHGEF2	Vemurafenib	NA	5.32855E-7	-1.30663	Novel DORGE-OG
ARHGEF2	Naturalalphainterferon	NA	1.85674E-6	-0.314463	Novel DORGE-OG
ARHGEF2	Lmp-420	NA	3.99587E-6	-0.215286	Novel DORGE-OG
ARHGEF2	Vanadiumpentoxide	NA	8.74328E-5	-0.725832	Novel DORGE-OG
ARHGEF2	Bpde	NA	1.69028E-5	-0.361701	Novel DORGE-OG
ARHGEF2	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	1.10961E-4	-0.200949	Novel DORGE-OG
ARHGEF2	Cisplatin	NA	0.00612496	-0.796643	Novel DORGE-OG
ARHGEF2	Hypochlorousacid	NA	8.06024E-5	-0.0938621	Novel DORGE-OG
ARHGEF2	Cycloheximide	NA	7.51643E-5	-0.380955	Novel DORGE-OG
ARHGEF2	Tretinoin	NA	0.0060044	-0.351749	Novel DORGE-OG
ARHGEF2	Estradiol	NA	5.82185E-4	-0.221668	Novel DORGE-OG
ARHGEF2	Puromycin,ec50,1d	NA	1.40391E-4	-0.702742	Novel DORGE-OG
ARHGEF2	Imatinib	NA	2.40892E-4	-0.454273	Novel DORGE-OG
ARHGEF2	Dexamethasone	NA	0.00258013	-0.758098	Novel DORGE-OG
ARHGEF2	Thapsigargin	NA	8.65838E-4	-0.370075	Novel DORGE-OG
ARHGEF2	Bexarotene	NA	3.55794E-4	-0.34846	Novel DORGE-OG
ARHGEF2	Actinomycind	NA	5.40895E-4	-0.332284	Novel DORGE-OG
ARHGEF2	Lapatinib	NA	0.00631198	-0.547255	Novel DORGE-OG
ARHGEF2	Plx4032	NA	0.0127994	-0.89	Novel DORGE-OG
ARHGEF2	Plx4720	NA	0.00512384	-0.657797	Novel DORGE-OG
ARHGEF2	Promegestone	NA	0.00235555	-0.339797	Novel DORGE-OG
ARHGEF2	Cytarabine	NA	5.36104E-4	-0.917122	Novel DORGE-OG
ARHGEF2	Cediranib	NA	4.48958E-4	-0.169577	Novel DORGE-OG
ARHGEF2	Puromycin,ec50,5d	NA	9.52867E-4	-0.800493	Novel DORGE-OG
ARHGEF2	Pd173074	NA	0.0023052	-0.26405	Novel DORGE-OG
ARHGEF2	Androstanolone	NA	0.00249332	-0.211293	Novel DORGE-OG
ARHGEF2	Doxorubicin	NA	0.00202929	-1.17383	Novel DORGE-OG
ARHGEF2	Vx	NA	0.00287416	-0.294284	Novel DORGE-OG
ARHGEF2	Adenosinetriphosphate	NA	0.00436698	-0.111455	Novel DORGE-OG
ARHGEF2	Hydrocortisone	NA	0.0149319	-1.0891	Novel DORGE-OG
ARHGEF2	Interferonbeta-1a	NA	0.00808284	-0.121667	Novel DORGE-OG
ARHGEF2	Heregulin	NA	0.0379343	-0.407087	Novel DORGE-OG
ARHGEF2	Bisphenola	NA	0.0222597	-0.223942	Novel DORGE-OG
ARHGEF2	Interferongamma-1b	NA	0.00614082	-0.205514	Novel DORGE-OG
ARHGEF2	Gefitinib	NA	0.011385	-1.66669	Novel DORGE-OG
ARHGEF2	4-hydroxynonenal	NA	0.00989789	-0.221905	Novel DORGE-OG
ARHGEF2	Trovafloxacin	NA	0.0133369	-0.887079	Novel DORGE-OG
ARHGEF2	R1881	NA	0.0288147	-0.290411	Novel DORGE-OG
ARHGEF2	Dmnq(2,3-dimethoxy-1,4-naphthoquinone)	NA	0.0177461	-0.289882	Novel DORGE-OG
ARHGEF2	Arachidonicacid	NA	0.0279005	-0.470322	Novel DORGE-OG
ARHGEF2	Curcumin	NA	0.0394885	-0.158704	Novel DORGE-OG
ARHGEF2	Chlorpyrifos	NA	0.0427743	-0.365624	Novel DORGE-OG
CD28	4-hydroxynonenal	NA	1.2583E-4	-0.979709	CGC-OG
CD28	Neocarzinostatin	NA	1.29634E-4	-0.675897	CGC-OG
CD28	Bicalutamide	NA	1.5303E-4	-0.595765	CGC-OG
CD28	Cyfluthrin	NA	8.26031E-4	-0.743436	CGC-OG
CD28	Celecoxib	NA	0.00395272	-0.089375	CGC-OG
CD28	Bpde	NA	0.0015526	-0.107878	CGC-OG
CD28	Interferonbeta-1b	NA	0.00209414	-0.256944	CGC-OG
CD28	Naturalalphainterferon	NA	0.00510321	-0.805703	CGC-OG
CD28	Tretinoin	NA	0.00281645	-0.34	CGC-OG
CD28	Estradiol	NA	0.0270702	-0.674491	CGC-OG
CD28	Chlorpyrifos	NA	0.0094988	-0.373091	CGC-OG
CD28	Bisphenola	NA	0.0110299	-0.204924	CGC-OG
CD28	Harman	NA	0.0195892	-0.050404	CGC-OG
CD28	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	0.0218068	-0.269568	CGC-OG
CD28	Quercetin	NA	0.045529	-1.36161	CGC-OG
CD28	Vemurafenib	NA	0.0232067	-0.263747	CGC-OG
CD28	Doxorubicin	NA	0.017193	-0.563835	CGC-OG
NT5C3	Lmp-420	NA	1.62309E-5	-0.327967	Novel DORGE-OG
NT5C3	Imatinib	NA	2.68631E-5	-0.603371	Novel DORGE-OG
NT5C3	Cediranib	NA	1.76635E-5	-0.0134636	Novel DORGE-OG
NT5C3	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	2.22081E-4	-0.108178	Novel DORGE-OG
NT5C3	Fgfr-specificpd173074inhibitor	NA	3.46357E-4	-0.442218	Novel DORGE-OG
NT5C3	Cycloheximide	NA	1.81514E-4	-0.547694	Novel DORGE-OG
NT5C3	Mk-886	NA	4.41262E-4	-0.316907	Novel DORGE-OG
NT5C3	Cisplatin	NA	0.00177533	-0.612802	Novel DORGE-OG
NT5C3	Tretinoin	NA	1.91788E-4	-0.251111	Novel DORGE-OG
NT5C3	Actinomycind	NA	4.15617E-4	-0.286653	Novel DORGE-OG
NT5C3	Lapatinib	NA	0.00233438	-0.480392	Novel DORGE-OG
NT5C3	Etanercept	NA	0.00588337	-1.07479	Novel DORGE-OG
NT5C3	Nickel	NA	0.00232919	-0.469705	Novel DORGE-OG
NT5C3	Hydrocortisone	NA	0.00746107	-0.89747	Novel DORGE-OG
NT5C3	Vemurafenib	NA	0.00123112	-0.379952	Novel DORGE-OG
NT5C3	Bpde	NA	0.00163756	-0.076623	Novel DORGE-OG
NT5C3	Cadmium	NA	0.0365521	-0.535452	Novel DORGE-OG
NT5C3	Sapphyrinpci-2050(1.25&icirc;&frac14;m)	NA	0.00995654	-0.189627	Novel DORGE-OG
NT5C3	Plx4720	NA	0.0384556	-0.404895	Novel DORGE-OG
NT5C3	Phorbol12-myristate13-acetate(pma)	NA	0.0151057	-0.754283	Novel DORGE-OG
NT5C3	Sapphyrinpci-2050(2.5&icirc;&frac14;m)	NA	0.0243065	-0.236731	Novel DORGE-OG
NT5C3	Plx4032	NA	0.0443333	-0.188333	Novel DORGE-OG
NT5C3	Gefitinib	NA	0.0326679	-0.852587	Novel DORGE-OG
NT5C3	Adenosinetriphosphate	NA	0.0377976	-0.320288	Novel DORGE-OG
HIST1H1C	Ribavirin	NA	5.84506E-7	-1.30343	Novel DORGE-OG
HIST1H1C	Lapatinib	NA	4.4625E-6	-1.19084	Novel DORGE-OG
HIST1H1C	Cisplatin	NA	1.99076E-5	-1.46037	Novel DORGE-OG
HIST1H1C	Cytarabine	NA	3.75538E-7	-1.40963	Novel DORGE-OG
HIST1H1C	Resveratrol	NA	3.90314E-6	-1.48614	Novel DORGE-OG
HIST1H1C	Tretinoin	NA	2.97415E-6	-0.43	Novel DORGE-OG
HIST1H1C	Imatinib	NA	1.68273E-5	-0.84442	Novel DORGE-OG
HIST1H1C	Alfacalcidol	NA	1.14438E-4	-0.679095	Novel DORGE-OG
HIST1H1C	Carboplatin	NA	2.75336E-4	-0.603025	Novel DORGE-OG
HIST1H1C	Androstanolone	NA	1.61808E-4	-0.370077	Novel DORGE-OG
HIST1H1C	Vemurafenib	NA	1.0166E-4	-0.5098	Novel DORGE-OG
HIST1H1C	4-hydroxytamoxifen	NA	2.90005E-4	-0.305564	Novel DORGE-OG
HIST1H1C	Cadmium	NA	1.21747E-4	-0.318925	Novel DORGE-OG
HIST1H1C	Curcumin	NA	4.56249E-4	-0.409897	Novel DORGE-OG
HIST1H1C	Nitricoxide	NA	1.59454E-4	-0.291765	Novel DORGE-OG
HIST1H1C	Bexarotene	NA	1.35621E-4	-0.385025	Novel DORGE-OG
HIST1H1C	Aminolevulinicacid	NA	2.71053E-4	-0.775692	Novel DORGE-OG
HIST1H1C	Nickel	NA	2.48879E-4	-0.554163	Novel DORGE-OG
HIST1H1C	Mercury	NA	3.73131E-4	-0.685944	Novel DORGE-OG
HIST1H1C	Triiodothyronine-[13c6]hydrochloride(t3thyronine)	NA	6.37334E-4	-0.21654	Novel DORGE-OG
HIST1H1C	Carboplatin(36h)	NA	0.00575061	-0.698544	Novel DORGE-OG
HIST1H1C	Doxorubicin	NA	0.00237162	-3.04852	Novel DORGE-OG
HIST1H1C	Metformin	NA	9.39183E-4	-0.39788	Novel DORGE-OG
HIST1H1C	Chromium	NA	5.64365E-4	-1.13993	Novel DORGE-OG
HIST1H1C	Nilotinib	NA	0.00169391	-0.698833	Novel DORGE-OG
HIST1H1C	Pd173074	NA	9.64712E-4	-0.36873	Novel DORGE-OG
HIST1H1C	Bisphenola	NA	5.62667E-4	-0.712105	Novel DORGE-OG
HIST1H1C	Estradiol	NA	0.00158671	-0.436191	Novel DORGE-OG
HIST1H1C	Mk-886	NA	0.00170086	-0.225664	Novel DORGE-OG
HIST1H1C	Isotretinoin	NA	0.00167612	-0.396942	Novel DORGE-OG
HIST1H1C	Interferongamma-1b	NA	0.00144966	-0.231868	Novel DORGE-OG
